Generating SQLite file /home/ubuntu/demographic-bench/cuda-readback-diagnostic/nsys/workers-1/trace.sqlite from /home/ubuntu/demographic-bench/cuda-readback-diagnostic/nsys/workers-1/trace.nsys-rep
Processing [/home/ubuntu/demographic-bench/cuda-readback-diagnostic/nsys/workers-1/trace.sqlite] with [/opt/nvidia/nsight-systems/2024.6.2/host-linux-x64/reports/cuda_kern_exec_sum.py]... 
PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
23745,23745,0,96,96,8589496.8,8601737.5,8436888,8661464,46046.8,2637.2,2399.0,2103,12789,1249.4,7661982.1,7667356.5,7514396,7720685,34772.4,924877.5,930138.0,886136,942843,13607.8,cuLaunchKernel,sembla_resolve_conflicts
23745,23745,0,96,96,7666282.8,7671915.5,7528900,7724076,34366.1,2483.5,2374.0,2073,7070,557.8,7250175.7,7252097.0,7097403,7296269,27591.5,413623.6,416939.5,395051,425644,10150.5,cuLaunchKernel,sembla_reduce_claim_instances
23745,23745,0,96,96,7253912.1,7255368.5,7110950,7299714,26993.0,2403.0,2283.0,2073,6881,560.8,6847711.2,6849033.5,6690073,6887630,22789.8,403798.0,406955.5,385899,415180,9670.6,cuLaunchKernel,sembla_reduce_claim_entities
23745,23745,0,96,96,6851445.7,6853151.0,6703155,6890305,22127.6,2400.7,2274.0,2014,6549,552.0,6493377.8,6492224.0,6333460,6530700,21418.1,355667.2,357834.0,343594,363146,6648.0,cuLaunchKernel,sembla_reduce_claim_rules
23745,23745,0,96,96,6497223.1,6496726.0,6343799,6534162,20876.8,2530.3,2394.0,2163,5409,496.5,6178348.9,6179037.0,6015821,6214373,21612.2,316343.9,317097.0,309832,322569,3901.5,cuLaunchKernel,sembla_reduce_claim_keys
23745,23745,0,96,96,6182668.5,6183209.5,6028567,6218280,20977.4,2861.3,2574.5,2233,19559,1851.2,5467130.6,5465709.0,5302135,5501990,23525.3,712676.6,715380.0,698291,721717,7296.1,cuLaunchKernel,sembla_build_claim_instances
23745,23745,0,96,96,5472156.1,5470147.5,5315193,5507271,23048.8,2545.3,2433.0,2043,4457,466.3,5238265.3,5236754.5,5079530,5273892,23251.3,231345.4,231271.0,230854,232231,238.2,cuLaunchKernel,sembla_init_conflict_winners
23745,23745,0,4032,4032,5407752.8,3678297.0,49093,14636645,4572112.7,2166.9,2053.0,1943,14091,653.9,5403839.3,3674641.0,37920,14632620,4572092.4,1746.6,1729.0,1536,2592,170.1,cuLaunchKernel,sembla_commit_validation_status
23745,23745,0,12096,12096,5327256.8,3647342.5,14978,14635776,4541157.4,2127.4,2023.0,1883,34493,655.0,5323545.0,3643782.0,3376,14632248,4541111.5,1584.4,1568.0,1344,2464,176.6,cuLaunchKernel,sembla_advance_validation_phase
23745,23745,0,96,96,5243096.2,5240876.5,5094062,5278305,22456.9,2696.4,2533.5,2283,9274,759.0,5239105.1,5237137.0,5083380,5274513,22971.0,1294.7,1296.5,1184,1409,97.2,cuLaunchKernel,sembla_validate_claim_compatibility
23745,23745,0,96,96,4947306.8,4945126.5,4804746,4981236,21646.1,2664.7,2554.5,2153,8063,641.1,4775472.3,4773420.5,4626951,4809789,22069.8,169169.8,169156.0,168676,170021,277.9,cuLaunchKernel,sembla_transition_00000009
23745,23745,0,96,96,4421066.8,4423194.5,4293965,4450606,19481.8,2776.0,2474.0,2143,14763,1606.2,4249322.1,4251314.0,4112662,4278445,20199.0,168968.7,168901.0,168420,169957,302.7,cuLaunchKernel,sembla_transition_00000008
23745,23745,0,96,96,3893348.7,3895382.0,3773861,3920109,18352.7,2570.8,2494.0,2153,6240,502.9,3713854.0,3715798.0,3590176,3740524,18653.5,176923.9,176885.0,176037,178117,373.0,cuLaunchKernel,sembla_transition_00000007
23745,23745,0,96,96,3359036.4,3361377.5,3244965,3382209,16830.9,2776.9,2449.0,2203,12739,1397.6,3178949.2,3181062.5,3060060,3203045,17330.7,177310.3,177317.0,176517,178373,357.7,cuLaunchKernel,sembla_transition_00000006
23745,23745,0,96,96,2823517.4,2825887.0,2713094,2842296,15967.2,2569.6,2454.0,2063,8222,675.5,2644091.5,2646635.0,2527683,2663283,16487.2,176856.3,176805.0,175845,177893,400.8,cuLaunchKernel,sembla_transition_00000005
23745,23745,0,3840,3840,2813821.6,2760290.5,370644,5277924,1522954.3,2142.4,2034.0,1893,17007,592.2,2782000.3,2728681.5,331068,5246211,1522938.1,29678.8,29665.0,29568,30177,77.8,cuLaunchKernel,sembla_validate_claims
23745,23745,0,3840,3840,2678707.9,2624633.0,223772,5161142,1523210.2,2130.8,2003.0,1872,17257,709.2,2631072.1,2573827.0,161556,5117162,1523334.0,45504.9,42657.0,41825,55649,5404.2,cuLaunchKernel,sembla_check_candidate_errors
23745,23745,0,3840,3835,2372595.6,2310473.0,19819,4812852,1513116.7,2190.6,2053.0,1903,17077,739.3,2356577.1,2501465.0,37,4793943,1511773.5,16898.7,16897.0,16800,17153,31.1,cuLaunchKernel,sembla_validate_transition
23745,23745,0,96,96,2289546.4,2291262.5,2199331,2305407,13468.1,2960.1,2524.0,2253,23255,2521.4,2112842.1,2114786.5,2001287,2129544,15314.4,173744.2,173701.0,173029,174789,329.9,cuLaunchKernel,sembla_transition_00000004
23745,23745,0,96,96,1757476.7,1759101.0,1675889,1771830,12309.0,2525.5,2393.5,2083,7331,603.5,1581266.7,1582853.0,1494218,1595556,12717.3,173684.5,173668.5,173029,174565,309.3,cuLaunchKernel,sembla_transition_00000003
23745,23745,0,96,96,1227040.1,1228114.5,1153727,1238817,9671.4,2484.1,2373.5,2023,7162,601.3,1052963.5,1054133.0,974432,1064355,10100.9,171592.5,171540.5,170981,172613,296.6,cuLaunchKernel,sembla_transition_00000002
23745,23745,0,288,283,980752.5,745568.0,36492,2264239,892450.8,3445.1,3520.0,2093,6921,729.6,1200.3,1250.0,49,2578,637.9,976151.8,741269.0,32481,2260319,892763.3,cuLaunchKernel,sembla_observe_grouped_view
23745,23745,0,96,96,697433.3,698677.5,641834,704534,7596.4,2782.0,2604.5,2263,11036,903.7,555751.8,557158.5,491306,562680,8299.5,138899.6,138884.0,137988,140676,493.2,cuLaunchKernel,sembla_transition_00000001
23745,23745,0,192,185,448977.5,477342.0,236135,883014,149650.5,2481.6,2333.0,2003,4788,480.7,164410.7,240405.0,67,539293,165799.0,288096.4,251783.5,227782,538991,66575.3,cuLaunchKernel,sembla_bound_grouped_view
23745,23745,0,1824,1820,448308.1,491459.0,38472,819484,223879.6,2294.6,2063.0,1903,12959,938.4,403110.4,463785.0,2,762760,226953.0,43789.4,41281.0,23648,65474,15052.5,cuLaunchKernel,sembla_observe_view
23745,23745,0,96,96,202886.7,203680.5,178343,206505,3265.7,2671.1,2508.5,2203,8534,802.3,61655.3,62535.5,29773,65726,3915.6,138560.2,138484.0,137316,140100,704.8,cuLaunchKernel,sembla_transition_00000000
23745,23745,0,96,56,9795.7,9485.5,7084,17025,1676.1,7957.6,7412.0,4427,17025,2079.8,426.8,356.5,21,1264,289.2,1826.0,1872.0,1632,2112,157.1,cuLaunchKernel,sembla_init_observations
23745,23745,0,96,85,7660.0,7197.5,5892,22474,2140.5,5584.1,4942.5,3866,22474,2519.4,677.5,590.0,52,1452,359.7,1600.4,1664.0,1472,1856,105.3,cuLaunchKernel,sembla_reset_status
23745,23745,0,288,262,6964.8,6983.5,4376,17541,1387.2,4638.1,4887.5,2163,16113,1673.5,736.5,645.0,11,1993,503.0,1702.7,1760.0,1504,2017,142.2,cuLaunchKernel,sembla_init_grouped_histogram
23745,23745,0,96,91,5768.1,5692.0,4541,11537,935.0,2965.6,2498.5,2223,11537,1305.7,1275.0,1451.0,14,2887,686.9,1665.4,1680.0,1536,1888,106.7,cuLaunchKernel,sembla_init_validation_scratch
23745,23745,0,96,92,5712.8,5655.5,4745,10949,738.1,3094.9,2884.0,2363,8113,734.3,952.2,857.0,171,1859,369.9,1724.7,1808.0,1536,2048,157.7,cuLaunchKernel,sembla_init_grouped_extrema

