tick,sex,event_age_months,count
0,male,0,178
0,male,1,181
0,male,2,190
0,male,3,200
0,male,4,496
0,male,5,510
0,male,6,510
0,male,7,497
0,male,8,514
0,male,9,502
0,male,10,528
0,male,11,507
0,male,12,514
0,male,13,1758
0,male,14,1762
0,male,15,1707
0,male,16,1813
0,male,17,1753
0,female,0,175
0,female,1,156
0,female,2,151
0,female,3,193
0,female,4,535
0,female,5,501
0,female,6,549
0,female,7,526
0,female,8,558
0,female,9,463
0,female,10,513
0,female,11,518
0,female,12,518
0,female,13,1813
0,female,14,1749
0,female,15,1775
0,female,16,1783
0,female,17,1824
1,male,0,178
1,male,1,151
1,male,2,180
1,male,3,171
1,male,4,503
1,male,5,523
1,male,6,473
1,male,7,500
1,male,8,537
1,male,9,488
1,male,10,509
1,male,11,499
1,male,12,500
1,male,13,1778
1,male,14,1762
1,male,15,1666
1,male,16,1840
1,male,17,1880
1,male,18,18
1,female,0,154
1,female,1,158
1,female,2,193
1,female,3,194
1,female,4,494
1,female,5,532
1,female,6,495
1,female,7,486
1,female,8,492
1,female,9,506
1,female,10,556
1,female,11,478
1,female,12,514
1,female,13,1720
1,female,14,1743
1,female,15,1714
1,female,16,1756
1,female,17,1741
1,female,18,31
2,male,0,196
2,male,1,175
2,male,2,193
2,male,3,180
2,male,4,521
2,male,5,479
2,male,6,465
2,male,7,518
2,male,8,518
2,male,9,497
2,male,10,489
2,male,11,477
2,male,12,510
2,male,13,1756
2,male,14,1749
2,male,15,1743
2,male,16,1710
2,male,17,1707
2,male,18,71
2,female,0,176
2,female,1,158
2,female,2,196
2,female,3,171
2,female,4,522
2,female,5,505
2,female,6,519
2,female,7,493
2,female,8,530
2,female,9,521
2,female,10,515
2,female,11,496
2,female,12,506
2,female,13,1750
2,female,14,1795
2,female,15,1731
2,female,16,1742
2,female,17,1753
2,female,18,58
3,male,0,210
3,male,1,180
3,male,2,169
3,male,3,186
3,male,4,472
3,male,5,506
3,male,6,465
3,male,7,500
3,male,8,499
3,male,9,529
3,male,10,509
3,male,11,473
3,male,12,472
3,male,13,1683
3,male,14,1714
3,male,15,1817
3,male,16,1796
3,male,17,1691
3,male,18,94
3,female,0,200
3,female,1,183
3,female,2,167
3,female,3,179
3,female,4,452
3,female,5,517
3,female,6,496
3,female,7,498
3,female,8,513
3,female,9,567
3,female,10,550
3,female,11,452
3,female,12,497
3,female,13,1762
3,female,14,1782
3,female,15,1714
3,female,16,1720
3,female,17,1765
3,female,18,100
4,male,0,210
4,male,1,159
4,male,2,176
4,male,3,180
4,male,4,488
4,male,5,482
4,male,6,461
4,male,7,491
4,male,8,482
4,male,9,481
4,male,10,547
4,male,11,521
4,male,12,493
4,male,13,1721
4,male,14,1706
4,male,15,1695
4,male,16,1683
4,male,17,1781
4,male,18,106
4,female,0,186
4,female,1,179
4,female,2,191
4,female,3,167
4,female,4,495
4,female,5,546
4,female,6,481
4,female,7,527
4,female,8,448
4,female,9,524
4,female,10,497
4,female,11,501
4,female,12,516
4,female,13,1672
4,female,14,1698
4,female,15,1672
4,female,16,1692
4,female,17,1695
4,female,18,114
5,male,0,198
5,male,1,165
5,male,2,187
5,male,3,195
5,male,4,512
5,male,5,507
5,male,6,502
5,male,7,487
5,male,8,472
5,male,9,560
5,male,10,541
5,male,11,487
5,male,12,507
5,male,13,1703
5,male,14,1679
5,male,15,1704
5,male,16,1718
5,male,17,1755
5,male,18,142
5,female,0,214
5,female,1,193
5,female,2,178
5,female,3,183
5,female,4,481
5,female,5,493
5,female,6,467
5,female,7,517
5,female,8,453
5,female,9,475
5,female,10,568
5,female,11,517
5,female,12,466
5,female,13,1671
5,female,14,1730
5,female,15,1679
5,female,16,1763
5,female,17,1698
5,female,18,131
6,male,0,210
6,male,1,196
6,male,2,177
6,male,3,178
6,male,4,508
6,male,5,482
6,male,6,480
6,male,7,530
6,male,8,510
6,male,9,503
6,male,10,525
6,male,11,485
6,male,12,502
6,male,13,1758
6,male,14,1648
6,male,15,1678
6,male,16,1765
6,male,17,1693
6,male,18,156
6,female,0,204
6,female,1,198
6,female,2,161
6,female,3,184
6,female,4,538
6,female,5,512
6,female,6,510
6,female,7,502
6,female,8,528
6,female,9,509
6,female,10,509
6,female,11,478
6,female,12,487
6,female,13,1691
6,female,14,1623
6,female,15,1609
6,female,16,1725
6,female,17,1659
6,female,18,166
7,male,0,203
7,male,1,164
7,male,2,156
7,male,3,179
7,male,4,511
7,male,5,478
7,male,6,476
7,male,7,491
7,male,8,518
7,male,9,467
7,male,10,464
7,male,11,492
7,male,12,498
7,male,13,1653
7,male,14,1707
7,male,15,1685
7,male,16,1577
7,male,17,1614
7,male,18,196
7,female,0,229
7,female,1,182
7,female,2,179
7,female,3,208
7,female,4,512
7,female,5,521
7,female,6,505
7,female,7,489
7,female,8,501
7,female,9,467
7,female,10,492
7,female,11,495
7,female,12,511
7,female,13,1638
7,female,14,1631
7,female,15,1710
7,female,16,1638
7,female,17,1608
7,female,18,194
8,male,0,243
8,male,1,160
8,male,2,163
8,male,3,164
8,male,4,516
8,male,5,465
8,male,6,505
8,male,7,544
8,male,8,510
8,male,9,531
8,male,10,484
8,male,11,491
8,male,12,476
8,male,13,1698
8,male,14,1733
8,male,15,1672
8,male,16,1643
8,male,17,1627
8,male,18,215
8,female,0,212
8,female,1,186
8,female,2,149
8,female,3,180
8,female,4,485
8,female,5,505
8,female,6,478
8,female,7,493
8,female,8,500
8,female,9,509
8,female,10,502
8,female,11,486
8,female,12,507
8,female,13,1681
8,female,14,1579
8,female,15,1666
8,female,16,1638
8,female,17,1712
8,female,18,241
9,male,0,247
9,male,1,186
9,male,2,160
9,male,3,153
9,male,4,508
9,male,5,476
9,male,6,503
9,male,7,467
9,male,8,473
9,male,9,488
9,male,10,496
9,male,11,454
9,male,12,517
9,male,13,1667
9,male,14,1625
9,male,15,1682
9,male,16,1623
9,male,17,1560
9,male,18,228
9,female,0,238
9,female,1,173
9,female,2,195
9,female,3,195
9,female,4,482
9,female,5,490
9,female,6,500
9,female,7,523
9,female,8,515
9,female,9,494
9,female,10,481
9,female,11,518
9,female,12,501
9,female,13,1659
9,female,14,1727
9,female,15,1620
9,female,16,1554
9,female,17,1575
9,female,18,234
10,male,0,227
10,male,1,154
10,male,2,159
10,male,3,155
10,male,4,487
10,male,5,522
10,male,6,523
10,male,7,504
10,male,8,495
10,male,9,458
10,male,10,504
10,male,11,508
10,male,12,487
10,male,13,1623
10,male,14,1665
10,male,15,1656
10,male,16,1549
10,male,17,1676
10,male,18,247
10,female,0,257
10,female,1,154
10,female,2,171
10,female,3,194
10,female,4,484
10,female,5,503
10,female,6,481
10,female,7,507
10,female,8,482
10,female,9,471
10,female,10,532
10,female,11,533
10,female,12,506
10,female,13,1674
10,female,14,1646
10,female,15,1556
10,female,16,1604
10,female,17,1616
10,female,18,252
11,male,0,280
11,male,1,175
11,male,2,158
11,male,3,201
11,male,4,558
11,male,5,450
11,male,6,496
11,male,7,515
11,male,8,494
11,male,9,485
11,male,10,495
11,male,11,514
11,male,12,517
11,male,13,1683
11,male,14,1565
11,male,15,1563
11,male,16,1625
11,male,17,1539
11,male,18,294
11,female,0,271
11,female,1,180
11,female,2,178
11,female,3,170
11,female,4,473
11,female,5,454
11,female,6,491
11,female,7,523
11,female,8,529
11,female,9,485
11,female,10,517
11,female,11,501
11,female,12,474
11,female,13,1636
11,female,14,1612
11,female,15,1584
11,female,16,1529
11,female,17,1524
11,female,18,307
12,male,0,243
12,male,1,159
12,male,2,188
12,male,3,162
12,male,4,470
12,male,5,508
12,male,6,504
12,male,7,455
12,male,8,473
12,male,9,519
12,male,10,465
12,male,11,463
12,male,12,476
12,male,13,1601
12,male,14,1520
12,male,15,1572
12,male,16,1537
12,male,17,1573
12,male,18,327
12,female,0,270
12,female,1,182
12,female,2,162
12,female,3,170
12,female,4,475
12,female,5,481
12,female,6,517
12,female,7,507
12,female,8,472
12,female,9,499
12,female,10,447
12,female,11,441
12,female,12,521
12,female,13,1580
12,female,14,1573
12,female,15,1506
12,female,16,1605
12,female,17,1581
12,female,18,292
13,male,0,238
13,male,1,183
13,male,2,173
13,male,3,148
13,male,4,487
13,male,5,498
13,male,6,506
13,male,7,487
13,male,8,449
13,male,9,467
13,male,10,491
13,male,11,494
13,male,12,464
13,male,13,1699
13,male,14,1503
13,male,15,1608
13,male,16,1579
13,male,17,1513
13,male,18,365
13,female,0,243
13,female,1,151
13,female,2,168
13,female,3,184
13,female,4,491
13,female,5,501
13,female,6,528
13,female,7,559
13,female,8,508
13,female,9,483
13,female,10,516
13,female,11,466
13,female,12,479
13,female,13,1651
13,female,14,1565
13,female,15,1604
13,female,16,1536
13,female,17,1476
13,female,18,338
14,male,0,265
14,male,1,169
14,male,2,171
14,male,3,163
14,male,4,497
14,male,5,456
14,male,6,476
14,male,7,446
14,male,8,475
14,male,9,555
14,male,10,492
14,male,11,467
14,male,12,444
14,male,13,1627
14,male,14,1512
14,male,15,1580
14,male,16,1420
14,male,17,1525
14,male,18,362
14,female,0,267
14,female,1,166
14,female,2,159
14,female,3,148
14,female,4,498
14,female,5,465
14,female,6,484
14,female,7,495
14,female,8,480
14,female,9,463
14,female,10,489
14,female,11,469
14,female,12,510
14,female,13,1605
14,female,14,1553
14,female,15,1534
14,female,16,1494
14,female,17,1555
14,female,18,348
15,male,0,281
15,male,1,179
15,male,2,196
15,male,3,192
15,male,4,480
15,male,5,469
15,male,6,471
15,male,7,474
15,male,8,486
15,male,9,487
15,male,10,427
15,male,11,531
15,male,12,486
15,male,13,1587
15,male,14,1475
15,male,15,1440
15,male,16,1528
15,male,17,1531
15,male,18,362
15,female,0,279
15,female,1,169
15,female,2,176
15,female,3,151
15,female,4,482
15,female,5,484
15,female,6,470
15,female,7,440
15,female,8,542
15,female,9,497
15,female,10,464
15,female,11,484
15,female,12,456
15,female,13,1615
15,female,14,1508
15,female,15,1473
15,female,16,1512
15,female,17,1519
15,female,18,346
16,male,0,281
16,male,1,183
16,male,2,170
16,male,3,174
16,male,4,481
16,male,5,474
16,male,6,509
16,male,7,510
16,male,8,506
16,male,9,496
16,male,10,489
16,male,11,480
16,male,12,522
16,male,13,1574
16,male,14,1486
16,male,15,1525
16,male,16,1448
16,male,17,1475
16,male,18,377
16,female,0,281
16,female,1,167
16,female,2,196
16,female,3,199
16,female,4,466
16,female,5,485
16,female,6,454
16,female,7,452
16,female,8,485
16,female,9,446
16,female,10,460
16,female,11,451
16,female,12,438
16,female,13,1597
16,female,14,1532
16,female,15,1493
16,female,16,1447
16,female,17,1454
16,female,18,443
17,male,0,324
17,male,1,159
17,male,2,148
17,male,3,159
17,male,4,481
17,male,5,488
17,male,6,456
17,male,7,482
17,male,8,461
17,male,9,463
17,male,10,505
17,male,11,483
17,male,12,506
17,male,13,1553
17,male,14,1583
17,male,15,1396
17,male,16,1441
17,male,17,1453
17,male,18,427
17,female,0,315
17,female,1,168
17,female,2,187
17,female,3,191
17,female,4,476
17,female,5,504
17,female,6,511
17,female,7,498
17,female,8,499
17,female,9,480
17,female,10,546
17,female,11,457
17,female,12,482
17,female,13,1493
17,female,14,1465
17,female,15,1528
17,female,16,1491
17,female,17,1480
17,female,18,373
18,male,0,311
18,male,1,182
18,male,2,156
18,male,3,166
18,male,4,498
18,male,5,466
18,male,6,470
18,male,7,484
18,male,8,473
18,male,9,452
18,male,10,500
18,male,11,517
18,male,12,461
18,male,13,1526
18,male,14,1513
18,male,15,1479
18,male,16,1389
18,male,17,1450
18,male,18,414
18,female,0,319
18,female,1,160
18,female,2,162
18,female,3,158
18,female,4,487
18,female,5,481
