# params={"birth_rate":0.02778536137055208,"mortality_young":0.0010895578658054437,"mortality_adult":0.0030163612729627192,"mortality_old":0.012785620585053902,"overseas_arrival_rate":0.024864181099854582,"emigration_rate":0.0022403732868130815,"internal_departure_rate":0.0018192366192934116,"internal_arrival_rate":0.020868805765224367}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,797731,0,399332,398399,46627,44331,43888,44497,3376,4279,1196,1764,591,1389,5163,116624,48804,29409,1,800000,0,3376,1196,591,197,1239,2843,1764,1389,19
1,795186,0,397957,397229,48862,44178,43308,44425,3143,4238,1193,1797,607,1453,4943,120913,47611,28802,1,797731,12595,3143,1193,607,186,1219,2833,1797,1453,21
2,792960,0,396896,396064,51199,44000,42828,44327,3244,4095,1159,1743,590,1381,4993,125157,46452,28212,2,795186,12431,3244,1159,590,195,1199,2701,1743,1381,24
3,790968,0,395880,395088,53825,43811,42267,44250,3548,4057,1108,1779,607,1419,5263,128814,45354,27609,2,792960,12212,3548,1108,607,185,1184,2688,1779,1419,21
4,788932,0,394798,394134,56432,43621,41869,44152,3554,4071,1115,1764,574,1444,5243,132482,44264,27043,2,790968,12518,3554,1115,574,219,1182,2670,1764,1444,17
5,787100,0,393865,393235,59065,43458,41430,44053,3618,4046,1091,1721,564,1338,5273,136094,43209,26492,2,788932,12522,3618,1091,564,194,1211,2641,1721,1338,22
6,785284,0,393035,392249,61745,43348,40878,44013,3679,3928,1058,1779,542,1388,5279,139468,42183,25970,2,787100,12378,3679,1058,542,203,1109,2616,1779,1388,16
7,783461,0,392232,391229,64478,43159,40371,43896,3725,3987,1032,1763,521,1351,5278,142792,41178,25468,2,785284,12374,3725,1032,521,201,1147,2639,1763,1351,15
8,781665,0,391348,390317,67330,43073,39846,43754,3838,3967,1015,1752,514,1444,5367,145986,40208,24978,2,783461,12379,3838,1015,514,235,1158,2574,1752,1444,24
9,780138,0,390539,389599,70278,42961,39344,43655,4029,3840,999,1784,515,1446,5543,149017,39265,24510,3,781665,12530,4029,999,515,205,1142,2493,1784,1446,19
10,778503,0,389688,388815,73274,42784,38862,43516,4018,3978,893,1751,536,1353,5447,151966,38443,24006,3,780138,12613,4018,893,536,238,1193,2547,1751,1353,21
11,777223,0,389118,388105,76432,42626,38357,43405,4208,3780,968,1786,494,1384,5670,154726,37549,23552,3,778503,12529,4208,968,494,221,1168,2391,1786,1384,14
12,776042,0,388514,387528,79624,42517,37895,43297,4228,3769,994,1765,494,1363,5716,157317,36643,23101,3,777223,12620,4228,994,494,233,1076,2460,1765,1363,16
13,775028,0,388044,386984,83094,42293,37497,43154,4505,3783,896,1678,482,1436,5883,159567,35835,22673,3,776042,12613,4505,896,482,206,1154,2423,1678,1436,16
14,774084,0,387581,386503,86363,42100,37084,43042,4363,3660,872,1676,464,1307,5699,161964,35053,22256,3,775028,12780,4363,872,464,202,1186,2272,1676,1307,16
15,772934,0,386949,385985,89657,42024,36705,42902,4328,3642,870,1691,443,1458,5641,164127,34289,21859,3,774084,12342,4328,870,443,219,1148,2275,1691,1458,29
16,772064,0,386517,385547,93025,41811,36374,42765,4444,3580,862,1745,486,1337,5792,166285,33549,21440,3,772934,12432,4444,862,486,233,1081,2266,1745,1337,19
17,770896,0,386038,384858,96283,41529,35933,42639,4423,3642,802,1755,440,1436,5665,168355,32849,21067,3,772064,12454,4423,802,440,232,1155,2255,1755,1436,22
18,770049,0,385564,384485,99765,41423,35475,42530,4590,3622,813,1701,463,1390,5866,170410,32157,20671,3,770896,12498,4590,813,463,265,1110,2247,1701,1390,19
19,769158,0,385202,383956,103169,41239,35050,42405,4609,3598,830,1803,415,1344,5854,172323,31449,20325,3,770049,12579,4609,830,415,250,1111,2237,1803,1344,22
20,768363,0,384937,383426,106779,41060,34623,42141,4745,3651,803,1717,421,1396,5969,174128,30753,19992,3,769158,12599,4745,803,421,260,1087,2304,1717,1396,13
21,767509,0,384463,383046,110326,40934,34270,41894,4706,3609,744,1701,436,1430,5886,175930,30170,19651,3,768363,12733,4706,744,436,261,1124,2224,1701,1430,22
22,766917,0,384235,382682,114047,40709,33895,41730,4919,3569,719,1693,428,1396,6066,177491,29626,19308,3,767509,12626,4919,719,428,268,1136,2165,1693,1396,18
23,766418,0,384037,382381,117659,40562,33568,41547,4768,3379,724,1623,426,1415,5918,179135,29065,18965,3,766917,12724,4768,724,426,228,1080,2071,1623,1415,18
