tick,sex,event_age_months,count
0,male,0,23
0,male,1,29
0,male,2,14
0,male,3,26
0,male,4,58
0,male,5,68
0,male,6,57
0,male,7,77
0,male,8,50
0,male,9,56
0,male,10,67
0,male,11,78
0,male,12,51
0,male,13,473
0,male,14,499
0,male,15,464
0,male,16,458
0,male,17,453
0,female,0,27
0,female,1,23
0,female,2,21
0,female,3,30
0,female,4,68
0,female,5,63
0,female,6,72
0,female,7,69
0,female,8,65
0,female,9,70
0,female,10,72
0,female,11,76
0,female,12,60
0,female,13,466
0,female,14,466
0,female,15,450
0,female,16,433
0,female,17,470
1,male,0,27
1,male,1,20
1,male,2,18
1,male,3,30
1,male,4,72
1,male,5,67
1,male,6,70
1,male,7,58
1,male,8,74
1,male,9,70
1,male,10,72
1,male,11,57
1,male,12,67
1,male,13,448
1,male,14,419
1,male,15,468
1,male,16,443
1,male,17,427
1,male,18,3
1,female,0,21
1,female,1,26
1,female,2,18
1,female,3,28
1,female,4,65
1,female,5,55
1,female,6,58
1,female,7,62
1,female,8,57
1,female,9,61
1,female,10,61
1,female,11,68
1,female,12,74
1,female,13,417
1,female,14,431
1,female,15,455
1,female,16,430
1,female,17,483
1,female,18,4
2,male,0,26
2,male,1,31
2,male,2,32
2,male,3,27
2,male,4,52
2,male,5,70
2,male,6,69
2,male,7,58
2,male,8,50
2,male,9,74
2,male,10,50
2,male,11,52
2,male,12,66
2,male,13,417
2,male,14,415
2,male,15,407
2,male,16,428
2,male,17,404
2,male,18,20
2,female,0,31
2,female,1,29
2,female,2,21
2,female,3,28
2,female,4,69
2,female,5,57
2,female,6,61
2,female,7,75
2,female,8,43
2,female,9,64
2,female,10,74
2,female,11,68
2,female,12,63
2,female,13,452
2,female,14,401
2,female,15,434
2,female,16,414
2,female,17,427
2,female,18,16
3,male,0,30
3,male,1,20
3,male,2,19
3,male,3,29
3,male,4,62
3,male,5,69
3,male,6,70
3,male,7,65
3,male,8,63
3,male,9,66
3,male,10,68
3,male,11,65
3,male,12,61
3,male,13,417
3,male,14,391
3,male,15,419
3,male,16,434
3,male,17,379
3,male,18,26
3,female,0,29
3,female,1,24
3,female,2,26
3,female,3,21
3,female,4,63
3,female,5,57
3,female,6,64
3,female,7,56
3,female,8,63
3,female,9,63
3,female,10,48
3,female,11,61
3,female,12,43
3,female,13,425
3,female,14,432
3,female,15,432
3,female,16,433
3,female,17,444
3,female,18,19
4,male,0,37
4,male,1,19
4,male,2,23
4,male,3,19
4,male,4,60
4,male,5,65
4,male,6,66
4,male,7,60
4,male,8,64
4,male,9,60
4,male,10,51
4,male,11,64
4,male,12,61
4,male,13,441
4,male,14,401
4,male,15,405
4,male,16,380
4,male,17,405
4,male,18,36
4,female,0,25
4,female,1,24
4,female,2,29
4,female,3,23
4,female,4,49
4,female,5,61
4,female,6,53
4,female,7,56
4,female,8,60
4,female,9,67
4,female,10,74
4,female,11,60
4,female,12,62
4,female,13,437
4,female,14,412
4,female,15,404
4,female,16,410
4,female,17,409
4,female,18,28
5,male,0,25
5,male,1,28
5,male,2,19
5,male,3,28
5,male,4,56
5,male,5,64
5,male,6,68
5,male,7,58
5,male,8,76
5,male,9,63
5,male,10,53
5,male,11,70
5,male,12,80
5,male,13,376
5,male,14,423
5,male,15,394
5,male,16,391
5,male,17,386
5,male,18,34
5,female,0,24
5,female,1,23
5,female,2,22
5,female,3,23
5,female,4,58
5,female,5,62
5,female,6,66
5,female,7,49
5,female,8,60
5,female,9,74
5,female,10,69
5,female,11,51
5,female,12,72
5,female,13,431
5,female,14,398
5,female,15,380
5,female,16,378
5,female,17,381
5,female,18,42
6,male,0,37
6,male,1,29
6,male,2,18
6,male,3,22
6,male,4,57
6,male,5,68
6,male,6,60
6,male,7,62
6,male,8,73
6,male,9,64
6,male,10,67
6,male,11,62
6,male,12,58
6,male,13,423
6,male,14,394
6,male,15,398
6,male,16,377
6,male,17,380
6,male,18,42
6,female,0,34
6,female,1,18
6,female,2,28
6,female,3,21
6,female,4,64
6,female,5,64
6,female,6,64
6,female,7,62
6,female,8,81
6,female,9,70
6,female,10,60
6,female,11,58
6,female,12,74
6,female,13,414
6,female,14,412
6,female,15,412
6,female,16,393
6,female,17,408
6,female,18,41
7,male,0,44
7,male,1,29
7,male,2,23
7,male,3,26
7,male,4,66
7,male,5,61
7,male,6,65
7,male,7,51
7,male,8,53
7,male,9,65
7,male,10,66
7,male,11,61
7,male,12,45
7,male,13,397
7,male,14,380
7,male,15,343
7,male,16,364
