tick,sex,area,age_months,count
0,male,0,0,5991
0,male,0,1,5537
0,male,0,2,5474
0,male,0,3,5557
0,male,0,4,5529
0,male,0,5,5449
0,male,0,6,5633
0,male,0,7,5605
0,male,0,8,5626
0,male,0,9,5555
0,male,0,10,5639
0,male,0,11,5565
0,male,0,12,5507
0,male,0,13,5452
0,male,0,14,5375
0,male,0,15,5395
0,male,0,16,5510
0,male,0,17,5474
0,male,0,18,83
0,male,1,0,5809
0,male,1,1,5622
0,male,1,2,5529
0,male,1,3,5474
0,male,1,4,5471
0,male,1,5,5665
0,male,1,6,5677
0,male,1,7,5596
0,male,1,8,5656
0,male,1,9,5499
0,male,1,10,5462
0,male,1,11,5645
0,male,1,12,5512
0,male,1,13,5399
0,male,1,14,5423
0,male,1,15,5539
0,male,1,16,5512
0,male,1,17,5531
0,male,1,18,109
0,male,2,0,5903
0,male,2,1,5519
0,male,2,2,5552
0,male,2,3,5558
0,male,2,4,5594
0,male,2,5,5558
0,male,2,6,5507
0,male,2,7,5374
0,male,2,8,5550
0,male,2,9,5588
0,male,2,10,5520
0,male,2,11,5597
0,male,2,12,5360
0,male,2,13,5558
0,male,2,14,5435
0,male,2,15,5404
0,male,2,16,5411
0,male,2,17,5458
0,male,2,18,94
0,male,3,0,5775
0,male,3,1,5525
0,male,3,2,5419
0,male,3,3,5623
0,male,3,4,5539
0,male,3,5,5618
0,male,3,6,5635
0,male,3,7,5526
0,male,3,8,5551
0,male,3,9,5617
0,male,3,10,5656
0,male,3,11,5671
0,male,3,12,5587
0,male,3,13,5468
0,male,3,14,5548
0,male,3,15,5453
0,male,3,16,5512
0,male,3,17,5340
0,male,3,18,90
0,female,0,0,5820
0,female,0,1,5669
0,female,0,2,5426
0,female,0,3,5480
0,female,0,4,5502
0,female,0,5,5528
0,female,0,6,5469
0,female,0,7,5593
0,female,0,8,5492
0,female,0,9,5511
0,female,0,10,5396
0,female,0,11,5479
0,female,0,12,5411
0,female,0,13,5481
0,female,0,14,5627
0,female,0,15,5457
0,female,0,16,5479
0,female,0,17,5487
0,female,0,18,100
0,female,1,0,5945
0,female,1,1,5471
0,female,1,2,5517
0,female,1,3,5543
0,female,1,4,5494
0,female,1,5,5496
0,female,1,6,5594
0,female,1,7,5429
0,female,1,8,5368
0,female,1,9,5428
0,female,1,10,5567
0,female,1,11,5581
0,female,1,12,5455
0,female,1,13,5647
0,female,1,14,5543
0,female,1,15,5440
0,female,1,16,5551
0,female,1,17,5480
0,female,1,18,80
0,female,2,0,5907
0,female,2,1,5535
0,female,2,2,5560
0,female,2,3,5559
0,female,2,4,5676
0,female,2,5,5605
0,female,2,6,5520
0,female,2,7,5563
0,female,2,8,5520
0,female,2,9,5601
0,female,2,10,5601
0,female,2,11,5591
0,female,2,12,5391
0,female,2,13,5493
0,female,2,14,5436
0,female,2,15,5530
0,female,2,16,5433
0,female,2,17,5474
0,female,2,18,96
0,female,3,0,5801
0,female,3,1,5533
0,female,3,2,5525
0,female,3,3,5371
0,female,3,4,5545
0,female,3,5,5611
0,female,3,6,5415
0,female,3,7,5586
0,female,3,8,5538
0,female,3,9,5721
0,female,3,10,5401
0,female,3,11,5620
0,female,3,12,5412
0,female,3,13,5490
0,female,3,14,5313
0,female,3,15,5382
0,female,3,16,5540
0,female,3,17,5630
0,female,3,18,97
1,male,0,0,6339
1,male,0,1,5524
1,male,0,2,5436
1,male,0,3,5528
1,male,0,4,5512
1,male,0,5,5410
1,male,0,6,5600
1,male,0,7,5592
1,male,0,8,5599
1,male,0,9,5545
1,male,0,10,5625
1,male,0,11,5541
1,male,0,12,5476
1,male,0,13,5348
1,male,0,14,5327
1,male,0,15,5344
1,male,0,16,5422
1,male,0,17,5396
1,male,0,18,172
1,male,1,0,6135
1,male,1,1,5599
1,male,1,2,5487
1,male,1,3,5469
1,male,1,4,5445
1,male,1,5,5619
1,male,1,6,5659
1,male,1,7,5564
1,male,1,8,5629
1,male,1,9,5480
1,male,1,10,5442
1,male,1,11,5609
1,male,1,12,5495
1,male,1,13,5348
1,male,1,14,5338
1,male,1,15,5465
1,male,1,16,5433
1,male,1,17,5453
1,male,1,18,193
1,male,2,0,6223
1,male,2,1,5502
1,male,2,2,5520
1,male,2,3,5543
1,male,2,4,5560
1,male,2,5,5561
1,male,2,6,5474
1,male,2,7,5372
1,male,2,8,5510
1,male,2,9,5573
1,male,2,10,5493
1,male,2,11,5565
1,male,2,12,5345
1,male,2,13,5513
1,male,2,14,5343
1,male,2,15,5349
1,male,2,16,5331
1,male,2,17,5374
1,male,2,18,190
1,male,3,0,6103
1,male,3,1,5493
1,male,3,2,5399
1,male,3,3,5608
1,male,3,4,5524
1,male,3,5,5604
1,male,3,6,5610
1,male,3,7,5504
1,male,3,8,5553
1,male,3,9,5577
1,male,3,10,5649
1,male,3,11,5672
1,male,3,12,5592
1,male,3,13,5392
1,male,3,14,5487
1,male,3,15,5374
1,male,3,16,5426
1,male,3,17,5252
1,male,3,18,185
1,female,0,0,6130
1,female,0,1,5636
1,female,0,2,5373
1,female,0,3,5488
1,female,0,4,5469
1,female,0,5,5508
1,female,0,6,5447
1,female,0,7,5584
1,female,0,8,5460
1,female,0,9,5479
1,female,0,10,5409
1,female,0,11,5452
1,female,0,12,5359
1,female,0,13,5411
1,female,0,14,5523
1,female,0,15,5396
1,female,0,16,5408
1,female,0,17,5375
1,female,0,18,194
1,female,1,0,6295
1,female,1,1,5459
1,female,1,2,5466
1,female,1,3,5539
1,female,1,4,5454
1,female,1,5,5508
1,female,1,6,5563
1,female,1,7,5428
1,female,1,8,5316
1,female,1,9,5412
1,female,1,10,5543
1,female,1,11,5534
1,female,1,12,5451
1,female,1,13,5585
1,female,1,14,5471
1,female,1,15,5358
1,female,1,16,5447
1,female,1,17,5440
1,female,1,18,141
1,female,2,0,6235
1,female,2,1,5521
1,female,2,2,5532
1,female,2,3,5520
1,female,2,4,5667
1,female,2,5,5564
1,female,2,6,5512
1,female,2,7,5547
1,female,2,8,5512
1,female,2,9,5587
1,female,2,10,5574
1,female,2,11,5585
1,female,2,12,5355
1,female,2,13,5455
1,female,2,14,5353
1,female,2,15,5439
1,female,2,16,5384
1,female,2,17,5388
1,female,2,18,184
1,female,3,0,6122
1,female,3,1,5478
1,female,3,2,5483
1,female,3,3,5362
1,female,3,4,5531
1,female,3,5,5593
1,female,3,6,5371
1,female,3,7,5579
1,female,3,8,5507
1,female,3,9,5687
1,female,3,10,5383
1,female,3,11,5598
1,female,3,12,5412
1,female,3,13,5405
1,female,3,14,5262
1,female,3,15,5289
1,female,3,16,5456
1,female,3,17,5535
1,female,3,18,182
2,male,0,0,6689
2,male,0,1,5502
2,male,0,2,5405
2,male,0,3,5494
2,male,0,4,5484
2,male,0,5,5388
2,male,0,6,5582
2,male,0,7,5578
2,male,0,8,5563
2,male,0,9,5522
2,male,0,10,5613
2,male,0,11,5501
2,male,0,12,5446
2,male,0,13,5314
2,male,0,14,5260
2,male,0,15,5277
2,male,0,16,5327
2,male,0,17,5317
2,male,0,18,261
2,male,1,0,6475
2,male,1,1,5563
2,male,1,2,5460
2,male,1,3,5472
2,male,1,4,5441
2,male,1,5,5571
2,male,1,6,5648
2,male,1,7,5516
2,male,1,8,5614
2,male,1,9,5454
2,male,1,10,5409
2,male,1,11,5593
2,male,1,12,5483
2,male,1,13,5290
2,male,1,14,5249
2,male,1,15,5401
2,male,1,16,5354
2,male,1,17,5359
2,male,1,18,295
2,male,2,0,6550
2,male,2,1,5484
2,male,2,2,5501
2,male,2,3,5503
2,male,2,4,5521
2,male,2,5,5579
2,male,2,6,5444
2,male,2,7,5337
2,male,2,8,5503
2,male,2,9,5526
2,male,2,10,5477
2,male,2,11,5539
2,male,2,12,5333
2,male,2,13,5448
2,male,2,14,5259
2,male,2,15,5287
2,male,2,16,5261
2,male,2,17,5302
2,male,2,18,262
2,male,3,0,6471
2,male,3,1,5477
2,male,3,2,5361
2,male,3,3,5591
2,male,3,4,5499
2,male,3,5,5599
2,male,3,6,5585
2,male,3,7,5474
2,male,3,8,5544
2,male,3,9,5539
2,male,3,10,5628
2,male,3,11,5664
2,male,3,12,5558
2,male,3,13,5344
2,male,3,14,5417
2,male,3,15,5266
2,male,3,16,5376
2,male,3,17,5162
2,male,3,18,274
2,female,0,0,6464
2,female,0,1,5596
2,female,0,2,5371
2,female,0,3,5451
2,female,0,4,5446
2,female,0,5,5486
2,female,0,6,5423
2,female,0,7,5580
2,female,0,8,5437
2,female,0,9,5421
2,female,0,10,5427
2,female,0,11,5438
2,female,0,12,5319
2,female,0,13,5366
2,female,0,14,5446
2,female,0,15,5328
2,female,0,16,5320
2,female,0,17,5299
2,female,0,18,281
2,female,1,0,6650
2,female,1,1,5446
2,female,1,2,5437
2,female,1,3,5521
2,female,1,4,5439
2,female,1,5,5499
2,female,1,6,5547
2,female,1,7,5397
2,female,1,8,5305
2,female,1,9,5401
2,female,1,10,5524
2,female,1,11,5520
2,female,1,12,5425
2,female,1,13,5528
2,female,1,14,5385
2,female,1,15,5290
2,female,1,16,5368
2,female,1,17,5359
2,female,1,18,226
2,female,2,0,6577
2,female,2,1,5465
2,female,2,2,5504
2,female,2,3,5507
2,female,2,4,5642
2,female,2,5,5535
2,female,2,6,5490
2,female,2,7,5518
2,female,2,8,5483
2,female,2,9,5564
2,female,2,10,5554
2,female,2,11,5533
2,female,2,12,5353
2,female,2,13,5405
2,female,2,14,5297
2,female,2,15,5358
2,female,2,16,5318
2,female,2,17,5278
2,female,2,18,273
2,female,3,0,6450
2,female,3,1,5471
2,female,3,2,5429
2,female,3,3,5360
2,female,3,4,5498
2,female,3,5,5537
2,female,3,6,5373
2,female,3,7,5545
2,female,3,8,5475
2,female,3,9,5647
2,female,3,10,5378
2,female,3,11,5551
2,female,3,12,5404
2,female,3,13,5352
2,female,3,14,5198
2,female,3,15,5211
2,female,3,16,5383
2,female,3,17,5420
2,female,3,18,274
3,male,0,0,7042
3,male,0,1,5469
3,male,0,2,5378
3,male,0,3,5478
3,male,0,4,5470
3,male,0,5,5366
3,male,0,6,5582
3,male,0,7,5548
3,male,0,8,5547
3,male,0,9,5499
3,male,0,10,5575
3,male,0,11,5487
3,male,0,12,5432
3,male,0,13,5289
3,male,0,14,5165
3,male,0,15,5207
3,male,0,16,5223
3,male,0,17,5226
3,male,0,18,351
3,male,1,0,6871
3,male,1,1,5528
3,male,1,2,5431
3,male,1,3,5451
3,male,1,4,5424
3,male,1,5,5548
3,male,1,6,5626
3,male,1,7,5521
3,male,1,8,5594
3,male,1,9,5411
3,male,1,10,5411
3,male,1,11,5541
3,male,1,12,5491
3,male,1,13,5219
3,male,1,14,5184
3,male,1,15,5337
3,male,1,16,5263
3,male,1,17,5279
3,male,1,18,369
3,male,2,0,6920
3,male,2,1,5449
3,male,2,2,5495
3,male,2,3,5487
3,male,2,4,5490
3,male,2,5,5530
3,male,2,6,5449
3,male,2,7,5296
3,male,2,8,5496
3,male,2,9,5481
3,male,2,10,5481
3,male,2,11,5535
3,male,2,12,5298
3,male,2,13,5376
3,male,2,14,5196
3,male,2,15,5227
3,male,2,16,5164
3,male,2,17,5222
3,male,2,18,354
3,male,3,0,6808
3,male,3,1,5465
3,male,3,2,5338
3,male,3,3,5568
3,male,3,4,5474
3,male,3,5,5586
3,male,3,6,5555
3,male,3,7,5467
3,male,3,8,5511
3,male,3,9,5498
3,male,3,10,5636
3,male,3,11,5617
3,male,3,12,5526
3,male,3,13,5263
3,male,3,14,5337
3,male,3,15,5212
3,male,3,16,5289
3,male,3,17,5042
3,male,3,18,379
3,female,0,0,6816
3,female,0,1,5568
3,female,0,2,5360
3,female,0,3,5430
3,female,0,4,5425
3,female,0,5,5458
3,female,0,6,5396
3,female,0,7,5583
3,female,0,8,5399
3,female,0,9,5411
3,female,0,10,5396
3,female,0,11,5431
3,female,0,12,5302
3,female,0,13,5298
3,female,0,14,5341
3,female,0,15,5267
3,female,0,16,5268
3,female,0,17,5210
3,female,0,18,372
3,female,1,0,7007
3,female,1,1,5418
3,female,1,2,5408
3,female,1,3,5475
3,female,1,4,5442
3,female,1,5,5457
3,female,1,6,5508
3,female,1,7,5377
3,female,1,8,5290
3,female,1,9,5355
3,female,1,10,5515
3,female,1,11,5514
3,female,1,12,5393
3,female,1,13,5484
3,female,1,14,5307
3,female,1,15,5234
3,female,1,16,5271
3,female,1,17,5285
3,female,1,18,304
3,female,2,0,6940
3,female,2,1,5445
3,female,2,2,5475
3,female,2,3,5471
3,female,2,4,5621
3,female,2,5,5501
3,female,2,6,5476
3,female,2,7,5481
3,female,2,8,5449
3,female,2,9,5533
3,female,2,10,5524
3,female,2,11,5535
3,female,2,12,5327
3,female,2,13,5343
3,female,2,14,5213
3,female,2,15,5289
3,female,2,16,5228
3,female,2,17,5210
3,female,2,18,361
3,female,3,0,6805
3,female,3,1,5441
3,female,3,2,5392
3,female,3,3,5343
3,female,3,4,5481
3,female,3,5,5488
3,female,3,6,5379
3,female,3,7,5502
3,female,3,8,5447
3,female,3,9,5637
3,female,3,10,5372
3,female,3,11,5525
3,female,3,12,5373
3,female,3,13,5294
3,female,3,14,5109
3,female,3,15,5114
3,female,3,16,5305
3,female,3,17,5350
3,female,3,18,366
4,male,0,0,7392
4,male,0,1,5450
4,male,0,2,5368
4,male,0,3,5463
4,male,0,4,5449
4,male,0,5,5346
4,male,0,6,5549
4,male,0,7,5529
4,male,0,8,5511
4,male,0,9,5456
4,male,0,10,5559
4,male,0,11,5470
4,male,0,12,5397
4,male,0,13,5247
4,male,0,14,5077
4,male,0,15,5154
4,male,0,16,5148
4,male,0,17,5135
4,male,0,18,439
4,male,1,0,7254
4,male,1,1,5496
4,male,1,2,5414
4,male,1,3,5440
4,male,1,4,5423
4,male,1,5,5518
4,male,1,6,5595
4,male,1,7,5524
4,male,1,8,5565
4,male,1,9,5396
4,male,1,10,5388
4,male,1,11,5528
4,male,1,12,5443
4,male,1,13,5166
4,male,1,14,5100
4,male,1,15,5251
4,male,1,16,5182
4,male,1,17,5203
4,male,1,18,454
4,male,2,0,7301
4,male,2,1,5434
4,male,2,2,5443
4,male,2,3,5467
4,male,2,4,5448
4,male,2,5,5518
4,male,2,6,5433
4,male,2,7,5268
4,male,2,8,5478
4,male,2,9,5457
4,male,2,10,5461
4,male,2,11,5504
4,male,2,12,5269
4,male,2,13,5335
4,male,2,14,5128
4,male,2,15,5158
4,male,2,16,5083
4,male,2,17,5162
4,male,2,18,434
4,male,3,0,7175
4,male,3,1,5441
4,male,3,2,5307
4,male,3,3,5521
4,male,3,4,5448
4,male,3,5,5554
4,male,3,6,5540
4,male,3,7,5433
4,male,3,8,5492
4,male,3,9,5455
4,male,3,10,5607
4,male,3,11,5572
4,male,3,12,5535
4,male,3,13,5199
4,male,3,14,5282
4,male,3,15,5114
4,male,3,16,5195
4,male,3,17,4974
4,male,3,18,461
4,female,0,0,7209
4,female,0,1,5520
4,female,0,2,5333
4,female,0,3,5429
4,female,0,4,5387
4,female,0,5,5440
4,female,0,6,5369
4,female,0,7,5543
4,female,0,8,5355
4,female,0,9,5410
4,female,0,10,5359
4,female,0,11,5417
4,female,0,12,5267
4,female,0,13,5245
4,female,0,14,5276
4,female,0,15,5177
4,female,0,16,5202
4,female,0,17,5123
4,female,0,18,457
4,female,1,0,7380
4,female,1,1,5390
4,female,1,2,5400
4,female,1,3,5429
4,female,1,4,5401
4,female,1,5,5432
4,female,1,6,5485
4,female,1,7,5359
4,female,1,8,5270
4,female,1,9,5313
4,female,1,10,5507
4,female,1,11,5486
4,female,1,12,5367
4,female,1,13,5429
4,female,1,14,5219
4,female,1,15,5157
4,female,1,16,5174
4,female,1,17,5216
4,female,1,18,402
4,female,2,0,7300
4,female,2,1,5431
4,female,2,2,5434
4,female,2,3,5437
4,female,2,4,5604
4,female,2,5,5476
4,female,2,6,5471
4,female,2,7,5447
4,female,2,8,5418
4,female,2,9,5515
4,female,2,10,5507
4,female,2,11,5478
4,female,2,12,5317
4,female,2,13,5292
4,female,2,14,5161
4,female,2,15,5191
4,female,2,16,5164
4,female,2,17,5110
4,female,2,18,434
4,female,3,0,7205
4,female,3,1,5390
4,female,3,2,5380
4,female,3,3,5314
4,female,3,4,5461
4,female,3,5,5466
4,female,3,6,5385
4,female,3,7,5464
4,female,3,8,5413
4,female,3,9,5628
4,female,3,10,5334
4,female,3,11,5510
4,female,3,12,5354
4,female,3,13,5237
4,female,3,14,5014
4,female,3,15,5049
4,female,3,16,5220
4,female,3,17,5255
4,female,3,18,450
5,male,0,0,7762
5,male,0,1,5424
5,male,0,2,5325
5,male,0,3,5455
5,male,0,4,5412
5,male,0,5,5329
5,male,0,6,5516
5,male,0,7,5523
5,male,0,8,5484
5,male,0,9,5429
5,male,0,10,5523
5,male,0,11,5431
5,male,0,12,5399
