tick,sex,event_age_months,count
0,male,0,18
0,male,1,23
0,male,2,18
0,male,3,23
0,male,4,101
0,male,5,103
0,male,6,103
0,male,7,91
0,male,8,94
0,male,9,86
0,male,10,88
0,male,11,118
0,male,12,99
0,male,13,313
0,male,14,289
0,male,15,308
0,male,16,310
0,male,17,279
0,female,0,21
0,female,1,20
0,female,2,14
0,female,3,10
0,female,4,95
0,female,5,109
0,female,6,73
0,female,7,105
0,female,8,95
0,female,9,101
0,female,10,113
0,female,11,112
0,female,12,87
0,female,13,314
0,female,14,286
0,female,15,313
0,female,16,292
0,female,17,280
1,male,0,20
1,male,1,16
1,male,2,12
1,male,3,24
1,male,4,99
1,male,5,107
1,male,6,87
1,male,7,105
1,male,8,92
1,male,9,97
1,male,10,99
1,male,11,90
1,male,12,93
1,male,13,283
1,male,14,279
1,male,15,270
1,male,16,270
1,male,17,281
1,female,0,17
1,female,1,21
1,female,2,19
1,female,3,16
1,female,4,91
1,female,5,96
1,female,6,92
1,female,7,83
1,female,8,97
1,female,9,114
1,female,10,90
1,female,11,101
1,female,12,107
1,female,13,290
1,female,14,281
1,female,15,255
1,female,16,272
1,female,17,305
1,female,18,3
2,male,0,22
2,male,1,19
2,male,2,19
2,male,3,20
2,male,4,114
2,male,5,109
2,male,6,106
2,male,7,99
2,male,8,103
2,male,9,80
2,male,10,95
2,male,11,93
2,male,12,87
2,male,13,289
2,male,14,255
2,male,15,304
2,male,16,310
2,male,17,301
2,male,18,8
2,female,0,27
2,female,1,10
2,female,2,17
2,female,3,17
2,female,4,96
2,female,5,100
2,female,6,94
2,female,7,105
2,female,8,101
2,female,9,101
2,female,10,93
2,female,11,94
2,female,12,84
2,female,13,295
2,female,14,296
2,female,15,289
2,female,16,299
2,female,17,290
2,female,18,13
3,male,0,19
3,male,1,14
3,male,2,13
3,male,3,24
3,male,4,79
3,male,5,82
3,male,6,100
3,male,7,86
3,male,8,99
3,male,9,90
3,male,10,101
3,male,11,81
3,male,12,108
3,male,13,286
3,male,14,293
3,male,15,301
3,male,16,282
3,male,17,271
3,male,18,8
3,female,0,16
3,female,1,21
3,female,2,19
3,female,3,19
3,female,4,97
3,female,5,90
3,female,6,104
3,female,7,104
3,female,8,82
3,female,9,90
3,female,10,77
3,female,11,100
3,female,12,84
3,female,13,288
3,female,14,271
3,female,15,278
3,female,16,285
3,female,17,308
3,female,18,10
4,male,0,28
4,male,1,24
4,male,2,14
4,male,3,23
4,male,4,86
4,male,5,87
4,male,6,94
4,male,7,105
4,male,8,102
4,male,9,109
4,male,10,98
4,male,11,94
4,male,12,93
4,male,13,287
4,male,14,286
4,male,15,272
4,male,16,294
4,male,17,281
4,male,18,20
4,female,0,16
4,female,1,26
4,female,2,22
4,female,3,22
4,female,4,90
4,female,5,97
4,female,6,105
4,female,7,106
4,female,8,98
4,female,9,106
4,female,10,99
4,female,11,96
4,female,12,94
4,female,13,276
4,female,14,303
4,female,15,265
4,female,16,320
4,female,17,260
4,female,18,21
5,male,0,17
5,male,1,22
5,male,2,20
5,male,3,20
5,male,4,102
5,male,5,106
5,male,6,99
5,male,7,108
5,male,8,92
5,male,9,108
5,male,10,101
5,male,11,80
5,male,12,89
5,male,13,310
5,male,14,247
5,male,15,286
5,male,16,268
5,male,17,289
5,male,18,15
5,female,0,30
5,female,1,15
5,female,2,20
5,female,3,17
5,female,4,84
5,female,5,103
5,female,6,95
5,female,7,81
5,female,8,83
5,female,9,105
5,female,10,89
5,female,11,100
5,female,12,86
5,female,13,273
5,female,14,271
5,female,15,299
5,female,16,284
5,female,17,255
5,female,18,22
6,male,0,20
6,male,1,17
6,male,2,12
6,male,3,20
6,male,4,82
6,male,5,80
6,male,6,102
6,male,7,94
6,male,8,91
6,male,9,96
6,male,10,90
6,male,11,98
6,male,12,87
6,male,13,293
6,male,14,297
6,male,15,302
6,male,16,305
6,male,17,282
6,male,18,26
6,female,0,24
6,female,1,14
6,female,2,22
6,female,3,20
6,female,4,104
6,female,5,95
6,female,6,103
6,female,7,71
6,female,8,93
6,female,9,79
6,female,10,72
6,female,11,76
6,female,12,91
6,female,13,274
6,female,14,294
6,female,15,283
6,female,16,301
6,female,17,297
6,female,18,27
7,male,0,33
7,male,1,16
7,male,2,22
7,male,3,11
7,male,4,99
7,male,5,81
7,male,6,93
7,male,7,99
7,male,8,96
7,male,9,97
7,male,10,95
7,male,11,89
7,male,12,108
7,male,13,247
7,male,14,255
7,male,15,255
7,male,16,276
7,male,17,266
7,male,18,30
7,female,0,26
7,female,1,13
7,female,2,21
7,female,3,22
7,female,4,109
7,female,5,85
7,female,6,90
7,female,7,92
7,female,8,90
7,female,9,86
7,female,10,100
7,female,11,95
7,female,12,93
7,female,13,255
7,female,14,277
7,female,15,247
7,female,16,252
7,female,17,275
7,female,18,35
8,male,0,18
8,male,1,23
8,male,2,15
8,male,3,19
8,male,4,83
8,male,5,92
8,male,6,101
8,male,7,114
8,male,8,105
8,male,9,97
8,male,10,82
8,male,11,101
8,male,12,101
8,male,13,267
8,male,14,273
8,male,15,267
8,male,16,263
8,male,17,263
8,male,18,34
8,female,0,33
8,female,1,18
8,female,2,23
8,female,3,16
8,female,4,87
8,female,5,89
8,female,6,86
8,female,7,80
8,female,8,99
8,female,9,100
8,female,10,84
8,female,11,98
8,female,12,88
8,female,13,293
8,female,14,252
8,female,15,273
8,female,16,270
8,female,17,280
8,female,18,33
9,male,0,25
9,male,1,24
9,male,2,16
9,male,3,21
9,male,4,92
9,male,5,112
9,male,6,95
9,male,7,93
9,male,8,93
9,male,9,100
9,male,10,90
9,male,11,96
9,male,12,95
9,male,13,273
9,male,14,255
9,male,15,262
9,male,16,232
9,male,17,269
9,male,18,50
9,female,0,28
9,female,1,17
9,female,2,13
9,female,3,25
9,female,4,93
9,female,5,89
9,female,6,96
9,female,7,88
9,female,8,74
9,female,9,109
9,female,10,77
9,female,11,106
9,female,12,82
9,female,13,291
9,female,14,248
9,female,15,264
9,female,16,254
9,female,17,253
9,female,18,18
10,male,0,34
10,male,1,22
10,male,2,11
10,male,3,24
10,male,4,93
10,male,5,97
10,male,6,107
10,male,7,90
10,male,8,82
10,male,9,80
10,male,10,107
10,male,11,81
10,male,12,85
10,male,13,276
10,male,14,267
10,male,15,241
10,male,16,258
10,male,17,243
10,male,18,46
10,female,0,31
10,female,1,18
10,female,2,16
10,female,3,20
10,female,4,91
10,female,5,76
10,female,6,80
10,female,7,99
10,female,8,84
10,female,9,104
10,female,10,75
10,female,11,87
10,female,12,101
10,female,13,295
10,female,14,252
10,female,15,267
10,female,16,262
10,female,17,258
10,female,18,42
11,male,0,46
11,male,1,17
11,male,2,17
11,male,3,21
11,male,4,103
11,male,5,84
11,male,6,71
11,male,7,124
11,male,8,98
11,male,9,84
11,male,10,86
11,male,11,90
11,male,12,97
11,male,13,259
11,male,14,235
11,male,15,275
11,male,16,251
11,male,17,249
11,male,18,55
11,female,0,37
11,female,1,18
11,female,2,16
11,female,3,21
11,female,4,100
11,female,5,100
11,female,6,82
11,female,7,86
11,female,8,97
11,female,9,85
11,female,10,79
11,female,11,87
11,female,12,92
11,female,13,288
11,female,14,261
11,female,15,265
11,female,16,243
11,female,17,230
11,female,18,40
12,male,0,31
12,male,1,15
12,male,2,10
12,male,3,23
12,male,4,93
12,male,5,105
12,male,6,87
12,male,7,86
12,male,8,86
12,male,9,86
12,male,10,80
12,male,11,88
12,male,12,81
12,male,13,244
12,male,14,234
12,male,15,249
12,male,16,263
12,male,17,264
12,male,18,42
12,female,0,40
12,female,1,18
12,female,2,15
12,female,3,13
12,female,4,75
12,female,5,78
12,female,6,79
12,female,7,74
12,female,8,103
12,female,9,87
12,female,10,93
12,female,11,118
12,female,12,90
12,female,13,268
12,female,14,269
12,female,15,248
12,female,16,254
12,female,17,239
12,female,18,44
13,male,0,30
13,male,1,16
13,male,2,17
13,male,3,14
13,male,4,81
13,male,5,84
13,male,6,83
13,male,7,92
13,male,8,104
13,male,9,92
13,male,10,92
13,male,11,85
13,male,12,79
13,male,13,286
13,male,14,254
13,male,15,228
13,male,16,272
13,male,17,238
13,male,18,50
13,female,0,31
13,female,1,10
13,female,2,15
13,female,3,23
13,female,4,75
13,female,5,93
13,female,6,113
13,female,7,94
13,female,8,89
13,female,9,85
13,female,10,83
13,female,11,86
13,female,12,89
13,female,13,241
13,female,14,233
13,female,15,253
13,female,16,231
13,female,17,230
13,female,18,41
14,male,0,35
14,male,1,17
14,male,2,18
14,male,3,10
14,male,4,94
14,male,5,86
14,male,6,100
14,male,7,96
14,male,8,86
14,male,9,93
14,male,10,91
14,male,11,87
14,male,12,78
14,male,13,274
14,male,14,281
14,male,15,226
14,male,16,266
14,male,17,227
