tick,entry_stream,area,count
0,birth_slot,0,146
0,birth_slot,1,147
0,birth_slot,2,147
0,birth_slot,3,147
0,overseas_slot,0,62
0,overseas_slot,1,61
0,overseas_slot,2,61
0,overseas_slot,3,62
0,internal_slot,0,35
0,internal_slot,1,36
0,internal_slot,2,38
0,internal_slot,3,36
1,birth_slot,0,149
1,birth_slot,1,148
1,birth_slot,2,149
1,birth_slot,3,151
1,overseas_slot,0,62
1,overseas_slot,1,61
1,overseas_slot,2,59
1,overseas_slot,3,60
1,internal_slot,0,34
1,internal_slot,1,35
1,internal_slot,2,37
1,internal_slot,3,35
2,birth_slot,0,151
2,birth_slot,1,156
2,birth_slot,2,158
2,birth_slot,3,159
2,overseas_slot,0,61
2,overseas_slot,1,61
2,overseas_slot,2,59
2,overseas_slot,3,60
2,internal_slot,0,34
2,internal_slot,1,34
2,internal_slot,2,37
2,internal_slot,3,34
3,birth_slot,0,153
3,birth_slot,1,159
3,birth_slot,2,159
3,birth_slot,3,173
3,overseas_slot,0,60
3,overseas_slot,1,59
3,overseas_slot,2,59
3,overseas_slot,3,58
3,internal_slot,0,33
3,internal_slot,1,34
3,internal_slot,2,36
3,internal_slot,3,33
4,birth_slot,0,157
4,birth_slot,1,165
4,birth_slot,2,166
4,birth_slot,3,169
4,overseas_slot,0,59
4,overseas_slot,1,57
4,overseas_slot,2,58
4,overseas_slot,3,57
4,internal_slot,0,33
4,internal_slot,1,34
4,internal_slot,2,36
4,internal_slot,3,32
5,birth_slot,0,171
5,birth_slot,1,166
5,birth_slot,2,168
5,birth_slot,3,173
5,overseas_slot,0,59
5,overseas_slot,1,57
5,overseas_slot,2,58
5,overseas_slot,3,56
5,internal_slot,0,33
5,internal_slot,1,33
5,internal_slot,2,35
5,internal_slot,3,32
6,birth_slot,0,171
6,birth_slot,1,176
6,birth_slot,2,170
6,birth_slot,3,181
6,overseas_slot,0,58
6,overseas_slot,1,55
6,overseas_slot,2,58
6,overseas_slot,3,56
6,internal_slot,0,31
6,internal_slot,1,32
6,internal_slot,2,35
6,internal_slot,3,30
7,birth_slot,0,179
7,birth_slot,1,175
7,birth_slot,2,171
7,birth_slot,3,182
7,overseas_slot,0,58
7,overseas_slot,1,54
7,overseas_slot,2,55
7,overseas_slot,3,54
7,internal_slot,0,31
7,internal_slot,1,32
7,internal_slot,2,34
7,internal_slot,3,30
8,birth_slot,0,179
8,birth_slot,1,178
8,birth_slot,2,171
8,birth_slot,3,185
8,overseas_slot,0,56
8,overseas_slot,1,53
8,overseas_slot,2,55
8,overseas_slot,3,54
8,internal_slot,0,30
8,internal_slot,1,32
8,internal_slot,2,34
8,internal_slot,3,29
9,birth_slot,0,182
9,birth_slot,1,185
9,birth_slot,2,181
9,birth_slot,3,191
9,overseas_slot,0,56
9,overseas_slot,1,51
9,overseas_slot,2,55
9,overseas_slot,3,54
9,internal_slot,0,27
9,internal_slot,1,32
9,internal_slot,2,33
9,internal_slot,3,29
10,birth_slot,0,189
10,birth_slot,1,186
10,birth_slot,2,187
10,birth_slot,3,195
10,overseas_slot,0,56
10,overseas_slot,1,51
10,overseas_slot,2,53
10,overseas_slot,3,54
10,internal_slot,0,27
10,internal_slot,1,30
10,internal_slot,2,33
10,internal_slot,3,28
11,birth_slot,0,189
11,birth_slot,1,187
11,birth_slot,2,183
11,birth_slot,3,199
11,overseas_slot,0,55
11,overseas_slot,1,48
11,overseas_slot,2,53
11,overseas_slot,3,52
11,internal_slot,0,26
11,internal_slot,1,29
11,internal_slot,2,33
11,internal_slot,3,28
