# params={"birth_rate":0.032503481185216614,"mortality_young":0.0009847285193970439,"mortality_adult":0.003009386119429492,"mortality_old":0.007191058115181574,"overseas_arrival_rate":0.015546980648915838,"emigration_rate":0.0019754865124450576,"internal_departure_rate":0.00225477262385589,"internal_arrival_rate":0.015201679742482217}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,7987163,0,3994138,3993025,472447,442535,440434,446835,38481,29614,7777,15974,4543,18050,50801,1161519,492223,295457,1,8000000,0,38481,7777,4543,1741,12117,15756,15974,18050,170
1,7973244,0,3987122,3986122,499895,440413,436381,448763,36757,29365,7655,15569,4507,17904,48919,1188400,484568,290950,1,7987163,114439,36757,7655,4507,1705,11967,15693,15569,17904,161
2,7960384,0,3980686,3979698,528383,438134,432517,450785,38030,29135,7464,15824,4390,17785,49884,1213208,477104,286560,2,7973244,111757,38030,7464,4390,1745,11823,15567,15824,17785,181
3,7948297,0,3974608,3973689,557564,436118,428891,452726,38682,29186,7449,15402,4377,18007,50508,1237189,469701,282218,2,7960384,112628,38682,7449,4377,1777,11764,15645,15402,18007,159
4,7937501,0,3969522,3967979,587687,434114,425251,454446,39746,28828,7250,15586,4306,17684,51302,1259849,462578,277974,2,7948297,113103,39746,7250,4306,1790,11790,15248,15586,17684,146
5,7926601,0,3964132,3962469,617989,431926,421518,456106,40186,28954,7131,15551,4197,17909,51514,1281488,455624,273873,2,7937501,113400,40186,7131,4197,1884,11673,15397,15551,17909,165
6,7916643,0,3959256,3957387,649182,429772,417814,457800,41061,28852,7021,15644,4082,17626,52164,1302486,448825,269924,2,7926601,113928,41061,7021,4082,1858,11836,15158,15644,17626,163
7,7907329,0,3954519,3952810,680364,427483,414117,459288,41285,28462,6861,15450,4123,17671,52269,1322884,442223,265981,3,7916643,114286,41285,6861,4123,1892,11617,14953,15450,17671,152
8,7898688,0,3950218,3948470,712523,425444,410685,460681,42355,28633,6722,15343,4025,17767,53102,1341566,435834,262169,3,7907329,113852,42355,6722,4025,1851,11638,15144,15343,17767,180
9,7890806,0,3946425,3944381,745136,423631,407171,462121,42924,28169,6637,15390,3940,17824,53501,1359823,429547,258441,3,7898688,114845,42924,6637,3940,1961,11384,14824,15390,17824,170
10,7883399,0,3942608,3940791,777889,421661,403833,463322,43289,28238,6574,15419,3906,17519,53769,1377249,423397,254779,3,7890806,114884,43289,6574,3906,1909,11519,14810,15419,17519,144
11,7876668,0,3939196,3937472,811124,419668,400192,464646,43831,28012,6482,15297,3876,17611,54189,1393785,417447,251180,3,7883399,114945,43831,6482,3876,2039,11384,14589,15297,17611,143
12,7871258,0,3936700,3934558,845156,417445,396769,465747,44704,27516,6443,15445,3858,17454,55005,1409199,411511,247617,3,7876668,115109,44704,6443,3858,1975,11129,14412,15445,17454,133
13,7865366,0,3933723,3931643,879468,415178,393417,466870,45023,27707,6353,15560,3630,17631,55006,1423676,405713,244347,3,7871258,115420,45023,6353,3630,1957,11264,14486,15560,17631,150
14,7860413,0,3931416,3928997,913759,413019,390196,467786,45418,27206,6159,15505,3725,17544,55302,1438127,400235,240970,3,7865366,115904,45418,6159,3725,1984,11008,14214,15505,17544,151
15,7855980,0,3929182,3926798,948522,411158,387045,468599,45786,27182,6160,15341,3717,17573,55663,1451524,394752,237648,3,7860413,115557,45786,6160,3717,2056,11058,14068,15341,17573,164
16,7852039,0,3926954,3925085,983593,409162,383970,469442,46263,27062,6008,15185,3549,17514,55820,1464218,389472,234510,3,7855980,115759,46263,6008,3549,2164,10939,13959,15185,17514,144
17,7848559,0,3925369,3923190,1019067,407069,380929,470271,46849,27063,6137,15292,3406,17517,56392,1475999,384058,231512,3,7852039,115581,46849,6137,3406,2144,11090,13829,15292,17517,139
18,7845589,0,3923624,3921965,1054886,405235,377945,470963,47379,26890,5897,15305,3510,17561,56786,1487258,378909,228488,3,7848559,116264,47379,5897,3510,2096,10991,13803,15305,17561,140
19,7842599,0,3922113,3920486,1090835,403401,374732,471638,47803,27239,5727,15208,3550,17623,57080,1497917,374008,225406,3,7845589,116542,47803,5727,3550,2235,11011,13993,15208,17623,140
20,7840545,0,3921094,3919451,1127140,401262,371739,472124,48307,26715,5797,15478,3424,17389,57528,1508301,369100,222472,3,7842599,117150,48307,5797,3424,2174,10692,13849,15478,17389,165
21,7838056,0,3920110,3917946,1163012,399397,368609,472458,47841,26799,5769,15448,3364,17216,56974,1518655,364211,219615,3,7840545,117110,47841,5769,3364,2252,10877,13670,15448,17216,149
22,7836225,0,3918889,3917336,1199499,397556,365863,472923,48687,26636,5546,15358,3292,17362,57525,1527939,359610,216870,3,7838056,116437,48687,5546,3292,2276,10800,13560,15358,17362,139
23,7834465,0,3918215,3916250,1235696,395808,363250,473429,48653,26364,5607,15414,3251,17493,57511,1537105,355005,214154,3,7836225,116881,48653,5607,3251,2366,10672,13326,15414,17493,155
