tick,sex,event_age_months,count
0,male,0,166
0,male,1,158
0,male,2,176
0,male,3,181
0,male,4,907
0,male,5,883
0,male,6,932
0,male,7,919
0,male,8,921
0,male,9,937
0,male,10,896
0,male,11,931
0,male,12,921
0,male,13,2543
0,male,14,2541
0,male,15,2472
0,male,16,2572
0,male,17,2520
0,female,0,155
0,female,1,143
0,female,2,132
0,female,3,168
0,female,4,927
0,female,5,880
0,female,6,999
0,female,7,880
0,female,8,977
0,female,9,846
0,female,10,928
0,female,11,918
0,female,12,918
0,female,13,2637
0,female,14,2482
0,female,15,2546
0,female,16,2573
0,female,17,2629
1,male,0,153
1,male,1,142
1,male,2,157
1,male,3,153
1,male,4,869
1,male,5,891
1,male,6,858
1,male,7,917
1,male,8,945
1,male,9,902
1,male,10,881
1,male,11,891
1,male,12,883
1,male,13,2545
1,male,14,2520
1,male,15,2444
1,male,16,2617
1,male,17,2677
1,male,18,30
1,female,0,130
1,female,1,140
1,female,2,172
1,female,3,177
1,female,4,889
1,female,5,905
1,female,6,911
1,female,7,859
1,female,8,887
1,female,9,895
1,female,10,934
1,female,11,897
1,female,12,914
1,female,13,2496
1,female,14,2465
1,female,15,2516
1,female,16,2519
1,female,17,2490
1,female,18,41
2,male,0,181
2,male,1,157
2,male,2,169
2,male,3,165
2,male,4,914
2,male,5,863
2,male,6,850
2,male,7,909
2,male,8,909
2,male,9,879
2,male,10,880
2,male,11,852
2,male,12,881
2,male,13,2531
2,male,14,2443
2,male,15,2479
2,male,16,2402
2,male,17,2460
2,male,18,83
2,female,0,150
2,female,1,140
2,female,2,173
2,female,3,148
2,female,4,894
2,female,5,898
2,female,6,894
2,female,7,916
2,female,8,898
2,female,9,905
2,female,10,927
2,female,11,840
2,female,12,886
2,female,13,2537
2,female,14,2554
2,female,15,2507
2,female,16,2498
2,female,17,2494
2,female,18,86
3,male,0,194
3,male,1,159
3,male,2,145
3,male,3,165
3,male,4,850
3,male,5,916
3,male,6,839
3,male,7,889
3,male,8,891
3,male,9,919
3,male,10,882
3,male,11,835
3,male,12,900
3,male,13,2406
3,male,14,2446
3,male,15,2537
3,male,16,2533
3,male,17,2405
3,male,18,123
3,female,0,177
3,female,1,162
3,female,2,151
3,female,3,159
3,female,4,868
3,female,5,912
3,female,6,894
3,female,7,916
3,female,8,905
3,female,9,955
3,female,10,971
3,female,11,864
3,female,12,895
3,female,13,2485
3,female,14,2526
3,female,15,2428
3,female,16,2457
3,female,17,2501
3,female,18,132
4,male,0,176
4,male,1,148
4,male,2,155
4,male,3,159
4,male,4,877
4,male,5,856
4,male,6,864
4,male,7,860
4,male,8,884
4,male,9,861
4,male,10,937
4,male,11,927
4,male,12,901
4,male,13,2401
4,male,14,2376
4,male,15,2322
4,male,16,2421
4,male,17,2472
4,male,18,159
4,female,0,160
4,female,1,154
4,female,2,169
4,female,3,157
4,female,4,879
4,female,5,946
4,female,6,863
4,female,7,927
4,female,8,892
4,female,9,913
4,female,10,872
4,female,11,904
4,female,12,925
4,female,13,2412
4,female,14,2406
4,female,15,2361
4,female,16,2400
4,female,17,2377
4,female,18,155
5,male,0,175
5,male,1,154
5,male,2,165
5,male,3,177
5,male,4,902
5,male,5,897
5,male,6,849
5,male,7,876
5,male,8,864
5,male,9,961
5,male,10,924
5,male,11,879
5,male,12,905
5,male,13,2387
5,male,14,2346
5,male,15,2405
5,male,16,2395
5,male,17,2420
5,male,18,196
5,female,0,186
5,female,1,162
5,female,2,157
5,female,3,167
5,female,4,837
5,female,5,887
5,female,6,872
5,female,7,905
5,female,8,822
5,female,9,848
5,female,10,947
5,female,11,892
5,female,12,858
5,female,13,2339
5,female,14,2480
5,female,15,2419
5,female,16,2432
5,female,17,2391
5,female,18,189
6,male,0,182
6,male,1,174
6,male,2,155
6,male,3,155
6,male,4,872
6,male,5,867
6,male,6,877
6,male,7,932
6,male,8,891
6,male,9,932
6,male,10,866
6,male,11,861
6,male,12,883
6,male,13,2428
6,male,14,2298
6,male,15,2375
6,male,16,2412
6,male,17,2342
6,male,18,213
6,female,0,175
6,female,1,182
6,female,2,139
6,female,3,160
6,female,4,914
6,female,5,894
6,female,6,895
6,female,7,904
6,female,8,892
6,female,9,896
6,female,10,849
6,female,11,847
6,female,12,853
6,female,13,2400
6,female,14,2298
6,female,15,2249
6,female,16,2417
6,female,17,2344
6,female,18,245
7,male,0,162
7,male,1,148
7,male,2,134
7,male,3,161
7,male,4,870
7,male,5,837
7,male,6,851
7,male,7,879
7,male,8,908
7,male,9,837
7,male,10,841
7,male,11,902
7,male,12,847
7,male,13,2289
7,male,14,2366
7,male,15,2354
7,male,16,2235
7,male,17,2251
7,male,18,273
7,female,0,196
7,female,1,168
7,female,2,157
7,female,3,193
7,female,4,890
7,female,5,939
7,female,6,882
7,female,7,878
7,female,8,874
7,female,9,888
7,female,10,878
7,female,11,852
7,female,12,893
7,female,13,2301
7,female,14,2299
7,female,15,2374
7,female,16,2352
7,female,17,2277
7,female,18,251
8,male,0,201
8,male,1,144
8,male,2,140
8,male,3,139
8,male,4,883
8,male,5,877
8,male,6,887
8,male,7,939
8,male,8,877
8,male,9,893
8,male,10,822
8,male,11,862
8,male,12,803
8,male,13,2391
8,male,14,2390
8,male,15,2371
8,male,16,2283
8,male,17,2249
8,male,18,315
8,female,0,178
8,female,1,163
8,female,2,136
8,female,3,162
8,female,4,889
8,female,5,862
8,female,6,871
8,female,7,868
8,female,8,886
8,female,9,879
8,female,10,873
8,female,11,898
8,female,12,838
8,female,13,2311
8,female,14,2180
8,female,15,2231
8,female,16,2238
8,female,17,2344
8,female,18,327
9,male,0,210
9,male,1,175
9,male,2,142
9,male,3,135
9,male,4,877
9,male,5,864
9,male,6,859
9,male,7,850
9,male,8,797
9,male,9,853
9,male,10,838
9,male,11,793
9,male,12,866
9,male,13,2345
9,male,14,2248
9,male,15,2305
9,male,16,2223
9,male,17,2190
9,male,18,313
9,female,0,204
9,female,1,158
9,female,2,176
9,female,3,165
9,female,4,830
9,female,5,875
9,female,6,868
9,female,7,863
9,female,8,890
9,female,9,853
9,female,10,851
9,female,11,865
9,female,12,899
9,female,13,2279
9,female,14,2333
9,female,15,2305
9,female,16,2207
9,female,17,2156
9,female,18,321
10,male,0,192
