tick,sex,event_age_months,count
0,male,0,218
0,male,1,217
0,male,2,241
0,male,3,249
0,male,4,656
0,male,5,655
0,male,6,657
0,male,7,660
0,male,8,680
0,male,9,668
0,male,10,668
0,male,11,670
0,male,12,677
0,male,13,2601
0,male,14,2614
0,male,15,2536
0,male,16,2639
0,male,17,2580
0,female,0,218
0,female,1,206
0,female,2,186
0,female,3,231
0,female,4,692
0,female,5,655
0,female,6,712
0,female,7,665
0,female,8,724
0,female,9,619
0,female,10,671
0,female,11,679
0,female,12,672
0,female,13,2727
0,female,14,2540
0,female,15,2626
0,female,16,2633
0,female,17,2702
1,male,0,222
1,male,1,196
1,male,2,219
1,male,3,214
1,male,4,656
1,male,5,668
1,male,6,652
1,male,7,677
1,male,8,689
1,male,9,648
1,male,10,651
1,male,11,646
1,male,12,645
1,male,13,2618
1,male,14,2606
1,male,15,2520
1,male,16,2689
1,male,17,2744
1,male,18,30
1,female,0,204
1,female,1,194
1,female,2,244
1,female,3,239
1,female,4,652
1,female,5,682
1,female,6,650
1,female,7,654
1,female,8,646
1,female,9,655
1,female,10,710
1,female,11,663
1,female,12,671
1,female,13,2561
1,female,14,2525
1,female,15,2582
1,female,16,2585
1,female,17,2548
1,female,18,43
2,male,0,240
2,male,1,220
2,male,2,230
2,male,3,214
2,male,4,675
2,male,5,629
2,male,6,614
2,male,7,661
2,male,8,680
2,male,9,649
2,male,10,642
2,male,11,624
2,male,12,652
2,male,13,2597
2,male,14,2506
2,male,15,2537
2,male,16,2495
2,male,17,2518
2,male,18,85
2,female,0,211
2,female,1,205
2,female,2,231
2,female,3,214
2,female,4,677
2,female,5,661
2,female,6,666
2,female,7,655
2,female,8,664
2,female,9,659
2,female,10,693
2,female,11,641
2,female,12,657
2,female,13,2620
2,female,14,2638
2,female,15,2569
2,female,16,2571
2,female,17,2554
2,female,18,87
3,male,0,253
3,male,1,218
3,male,2,215
3,male,3,227
3,male,4,626
3,male,5,661
3,male,6,615
3,male,7,646
3,male,8,640
3,male,9,676
3,male,10,658
3,male,11,605
3,male,12,653
3,male,13,2464
3,male,14,2517
3,male,15,2591
3,male,16,2588
3,male,17,2466
3,male,18,124
3,female,0,243
3,female,1,220
3,female,2,200
3,female,3,216
3,female,4,623
3,female,5,667
3,female,6,645
3,female,7,660
3,female,8,660
3,female,9,727
3,female,10,716
3,female,11,606
3,female,12,656
3,female,13,2541
3,female,14,2593
3,female,15,2493
3,female,16,2517
3,female,17,2561
3,female,18,135
4,male,0,251
4,male,1,204
4,male,2,218
4,male,3,230
4,male,4,649
4,male,5,624
4,male,6,642
4,male,7,638
4,male,8,635
4,male,9,637
4,male,10,696
4,male,11,667
4,male,12,645
4,male,13,2478
4,male,14,2436
4,male,15,2377
4,male,16,2494
4,male,17,2541
4,male,18,163
4,female,0,242
4,female,1,214
4,female,2,233
4,female,3,205
4,female,4,648
4,female,5,687
4,female,6,633
4,female,7,679
4,female,8,617
4,female,9,678
4,female,10,642
4,female,11,661
4,female,12,685
4,female,13,2474
4,female,14,2470
4,female,15,2418
4,female,16,2450
4,female,17,2430
4,female,18,163
5,male,0,261
5,male,1,213
5,male,2,224
5,male,3,245
5,male,4,671
5,male,5,639
5,male,6,649
5,male,7,639
5,male,8,613
5,male,9,715
5,male,10,686
5,male,11,626
5,male,12,660
5,male,13,2451
5,male,14,2408
5,male,15,2472
5,male,16,2436
5,male,17,2476
5,male,18,200
5,female,0,262
5,female,1,240
5,female,2,208
5,female,3,221
5,female,4,632
5,female,5,637
5,female,6,634
5,female,7,679
5,female,8,588
5,female,9,607
5,female,10,704
5,female,11,657
5,female,12,624
5,female,13,2403
5,female,14,2549
5,female,15,2500
5,female,16,2507
5,female,17,2449
5,female,18,200
6,male,0,258
6,male,1,237
6,male,2,216
6,male,3,222
6,male,4,643
6,male,5,637
6,male,6,638
6,male,7,688
6,male,8,667
6,male,9,679
6,male,10,660
6,male,11,630
6,male,12,645
6,male,13,2486
6,male,14,2347
6,male,15,2413
6,male,16,2480
6,male,17,2393
6,male,18,219
6,female,0,265
6,female,1,232
6,female,2,191
6,female,3,225
6,female,4,688
6,female,5,669
6,female,6,677
6,female,7,656
6,female,8,662
6,female,9,667
6,female,10,645
6,female,11,624
6,female,12,629
6,female,13,2474
6,female,14,2343
6,female,15,2304
6,female,16,2463
6,female,17,2404
6,female,18,252
7,male,0,271
7,male,1,190
7,male,2,194
7,male,3,212
7,male,4,642
7,male,5,623
7,male,6,612
7,male,7,658
7,male,8,679
7,male,9,599
7,male,10,614
7,male,11,663
7,male,12,637
7,male,13,2339
7,male,14,2410
7,male,15,2424
7,male,16,2291
7,male,17,2289
7,male,18,275
7,female,0,293
7,female,1,216
7,female,2,231
7,female,3,250
7,female,4,672
7,female,5,686
7,female,6,645
7,female,7,640
7,female,8,644
7,female,9,628
7,female,10,639
7,female,11,634
7,female,12,678
7,female,13,2358
7,female,14,2348
7,female,15,2424
7,female,16,2402
7,female,17,2338
7,female,18,252
8,male,0,313
8,male,1,205
8,male,2,200
8,male,3,204
8,male,4,661
8,male,5,631
