tick,sex,event_age_months,count
0,male,0,311
0,male,1,281
0,male,2,308
0,male,3,294
0,male,4,606
0,male,5,578
0,male,6,603
0,male,7,599
0,male,8,586
0,male,9,584
0,male,10,570
0,male,11,574
0,male,12,583
0,male,13,2885
0,male,14,2847
0,male,15,2828
0,male,16,2767
0,male,17,2891
0,female,0,280
0,female,1,277
0,female,2,295
0,female,3,275
0,female,4,581
0,female,5,601
0,female,6,622
0,female,7,588
0,female,8,606
0,female,9,651
0,female,10,572
0,female,11,555
0,female,12,629
0,female,13,2830
0,female,14,2886
0,female,15,2919
0,female,16,2926
0,female,17,2938
1,male,0,287
1,male,1,270
1,male,2,258
1,male,3,287
1,male,4,560
1,male,5,587
1,male,6,609
1,male,7,581
1,male,8,589
1,male,9,597
1,male,10,596
1,male,11,594
1,male,12,558
1,male,13,2800
1,male,14,2766
1,male,15,2849
1,male,16,2717
1,male,17,2813
1,male,18,40
1,female,0,273
1,female,1,275
1,female,2,268
1,female,3,288
1,female,4,619
1,female,5,575
1,female,6,590
1,female,7,541
1,female,8,548
1,female,9,572
1,female,10,583
1,female,11,560
1,female,12,548
1,female,13,2811
1,female,14,2845
1,female,15,2886
1,female,16,2879
1,female,17,2705
1,female,18,57
2,male,0,293
2,male,1,266
2,male,2,289
2,male,3,298
2,male,4,555
2,male,5,536
2,male,6,594
2,male,7,601
2,male,8,573
2,male,9,570
2,male,10,569
2,male,11,587
2,male,12,537
2,male,13,2730
2,male,14,2842
2,male,15,2809
2,male,16,2767
2,male,17,2687
2,male,18,109
2,female,0,298
2,female,1,294
2,female,2,275
2,female,3,286
2,female,4,539
2,female,5,577
2,female,6,580
2,female,7,611
2,female,8,578
2,female,9,597
2,female,10,607
2,female,11,554
2,female,12,550
2,female,13,2809
2,female,14,2691
2,female,15,2812
2,female,16,2843
2,female,17,2728
2,female,18,96
3,male,0,309
3,male,1,280
3,male,2,281
3,male,3,300
3,male,4,551
3,male,5,570
3,male,6,526
3,male,7,603
3,male,8,584
3,male,9,610
3,male,10,574
3,male,11,567
3,male,12,583
3,male,13,2687
3,male,14,2694
3,male,15,2695
3,male,16,2729
3,male,17,2687
3,male,18,142
3,female,0,286
3,female,1,307
3,female,2,299
3,female,3,291
3,female,4,568
3,female,5,585
3,female,6,552
3,female,7,570
3,female,8,584
3,female,9,519
3,female,10,569
3,female,11,589
3,female,12,602
3,female,13,2753
3,female,14,2710
