tick,entry_stream,area,count
0,birth_slot,0,29386
0,birth_slot,1,29478
0,birth_slot,2,29374
0,birth_slot,3,29554
0,overseas_slot,0,12147
0,overseas_slot,1,12237
0,overseas_slot,2,12202
0,overseas_slot,3,12384
0,internal_slot,0,7280
0,internal_slot,1,7440
0,internal_slot,2,7408
0,internal_slot,3,7294
1,birth_slot,0,30804
1,birth_slot,1,30839
1,birth_slot,2,30710
1,birth_slot,3,30985
1,overseas_slot,0,11908
1,overseas_slot,1,11988
1,overseas_slot,2,11955
1,overseas_slot,3,12145
1,internal_slot,0,7130
1,internal_slot,1,7304
1,internal_slot,2,7275
1,internal_slot,3,7155
2,birth_slot,0,32163
2,birth_slot,1,32221
2,birth_slot,2,32097
2,birth_slot,3,32266
2,overseas_slot,0,11697
2,overseas_slot,1,11761
2,overseas_slot,2,11708
2,overseas_slot,3,11898
2,internal_slot,0,6987
2,internal_slot,1,7172
2,internal_slot,2,7140
2,internal_slot,3,6998
3,birth_slot,0,33518
3,birth_slot,1,33532
3,birth_slot,2,33447
3,birth_slot,3,33600
3,overseas_slot,0,11449
3,overseas_slot,1,11523
3,overseas_slot,2,11475
3,overseas_slot,3,11642
3,internal_slot,0,6851
3,internal_slot,1,7018
3,internal_slot,2,7021
3,internal_slot,3,6874
4,birth_slot,0,34742
4,birth_slot,1,34858
4,birth_slot,2,34628
4,birth_slot,3,34784
4,overseas_slot,0,11243
4,overseas_slot,1,11298
4,overseas_slot,2,11251
4,overseas_slot,3,11440
4,internal_slot,0,6724
4,internal_slot,1,6886
4,internal_slot,2,6879
4,internal_slot,3,6755
5,birth_slot,0,35964
5,birth_slot,1,36062
5,birth_slot,2,35836
5,birth_slot,3,36030
5,overseas_slot,0,11025
5,overseas_slot,1,11089
5,overseas_slot,2,11040
5,overseas_slot,3,11231
5,internal_slot,0,6584
5,internal_slot,1,6752
5,internal_slot,2,6744
5,internal_slot,3,6623
6,birth_slot,0,37178
6,birth_slot,1,37221
6,birth_slot,2,37047
6,birth_slot,3,37245
6,overseas_slot,0,10799
6,overseas_slot,1,10862
6,overseas_slot,2,10828
6,overseas_slot,3,11008
6,internal_slot,0,6445
6,internal_slot,1,6619
6,internal_slot,2,6635
6,internal_slot,3,6497
7,birth_slot,0,38333
7,birth_slot,1,38402
7,birth_slot,2,38193
7,birth_slot,3,38392
7,overseas_slot,0,10587
7,overseas_slot,1,10684
7,overseas_slot,2,10635
7,overseas_slot,3,10781
7,internal_slot,0,6331
7,internal_slot,1,6516
7,internal_slot,2,6498
7,internal_slot,3,6368
8,birth_slot,0,39484
8,birth_slot,1,39545
8,birth_slot,2,39301
8,birth_slot,3,39498
8,overseas_slot,0,10424
8,overseas_slot,1,10465
8,overseas_slot,2,10437
8,overseas_slot,3,10567
8,internal_slot,0,6220
8,internal_slot,1,6381
8,internal_slot,2,6387
8,internal_slot,3,6248
9,birth_slot,0,40629
9,birth_slot,1,40535
9,birth_slot,2,40564
9,birth_slot,3,40577
9,overseas_slot,0,10217
9,overseas_slot,1,10278
9,overseas_slot,2,10233
9,overseas_slot,3,10366
9,internal_slot,0,6105
9,internal_slot,1,6266
9,internal_slot,2,6262
9,internal_slot,3,6133
10,birth_slot,0,41645
10,birth_slot,1,41608
10,birth_slot,2,41680
10,birth_slot,3,41696
10,overseas_slot,0,10022
10,overseas_slot,1,10088
10,overseas_slot,2,10043
10,overseas_slot,3,10192
10,internal_slot,0,5986
10,internal_slot,1,6156
10,internal_slot,2,6143
10,internal_slot,3,6026
11,birth_slot,0,42597
11,birth_slot,1,42656
11,birth_slot,2,42712
11,birth_slot,3,42757
11,overseas_slot,0,9832
11,overseas_slot,1,9896
11,overseas_slot,2,9872
11,overseas_slot,3,10012
11,internal_slot,0,5878
11,internal_slot,1,6049
11,internal_slot,2,6045
11,internal_slot,3,5921
12,birth_slot,0,43628
12,birth_slot,1,43644
12,birth_slot,2,43704
12,birth_slot,3,43773
12,overseas_slot,0,9655
12,overseas_slot,1,9739
12,overseas_slot,2,9707
12,overseas_slot,3,9819
12,internal_slot,0,5790
12,internal_slot,1,5954
12,internal_slot,2,5930
12,internal_slot,3,5819
13,birth_slot,0,44600
13,birth_slot,1,44629
13,birth_slot,2,44678
13,birth_slot,3,44717
13,overseas_slot,0,9481
13,overseas_slot,1,9588
13,overseas_slot,2,9539
13,overseas_slot,3,9650
13,internal_slot,0,5702
13,internal_slot,1,5852
13,internal_slot,2,5827
13,internal_slot,3,5697
14,birth_slot,0,45578
14,birth_slot,1,45575
14,birth_slot,2,45626
14,birth_slot,3,45648
14,overseas_slot,0,9295
14,overseas_slot,1,9410
14,overseas_slot,2,9389
14,overseas_slot,3,9492
14,internal_slot,0,5601
14,internal_slot,1,5750
14,internal_slot,2,5731
14,internal_slot,3,5619
15,birth_slot,0,46519
15,birth_slot,1,46524
15,birth_slot,2,46627
15,birth_slot,3,46582
15,overseas_slot,0,9127
15,overseas_slot,1,9245
15,overseas_slot,2,9240
15,overseas_slot,3,9331
15,internal_slot,0,5503
15,internal_slot,1,5652
15,internal_slot,2,5624
15,internal_slot,3,5521
16,birth_slot,0,47423
16,birth_slot,1,47428
16,birth_slot,2,47506
16,birth_slot,3,47444
16,overseas_slot,0,8964
16,overseas_slot,1,9107
16,overseas_slot,2,9085
16,overseas_slot,3,9157
16,internal_slot,0,5406
16,internal_slot,1,5556
16,internal_slot,2,5534
16,internal_slot,3,5420
17,birth_slot,0,48254
17,birth_slot,1,48259
17,birth_slot,2,48318
17,birth_slot,3,48271
17,overseas_slot,0,8802
17,overseas_slot,1,8972
17,overseas_slot,2,8920
17,overseas_slot,3,9002
17,internal_slot,0,5326
17,internal_slot,1,5459
17,internal_slot,2,5446
17,internal_slot,3,5323
18,birth_slot,0,49039
18,birth_slot,1,49214
18,birth_slot,2,49093
18,birth_slot,3,49083
18,overseas_slot,0,8646
18,overseas_slot,1,8843
18,overseas_slot,2,8782
18,overseas_slot,3,8847
18,internal_slot,0,5241
18,internal_slot,1,5362
18,internal_slot,2,5344
18,internal_slot,3,5219
19,birth_slot,0,49825
19,birth_slot,1,50004
19,birth_slot,2,49901
19,birth_slot,3,49791
19,overseas_slot,0,8512
19,overseas_slot,1,8696
19,overseas_slot,2,8626
19,overseas_slot,3,8691
19,internal_slot,0,5148
19,internal_slot,1,5283
19,internal_slot,2,5259
19,internal_slot,3,5141
20,birth_slot,0,50640
20,birth_slot,1,50749
20,birth_slot,2,50660
20,birth_slot,3,50582
20,overseas_slot,0,8404
20,overseas_slot,1,8553
20,overseas_slot,2,8478
20,overseas_slot,3,8572
20,internal_slot,0,5048
20,internal_slot,1,5205
20,internal_slot,2,5184
20,internal_slot,3,5046
21,birth_slot,0,51351
21,birth_slot,1,51539
21,birth_slot,2,51334
21,birth_slot,3,51377
21,overseas_slot,0,8271
21,overseas_slot,1,8420
21,overseas_slot,2,8356
21,overseas_slot,3,8450
21,internal_slot,0,4978
21,internal_slot,1,5131
21,internal_slot,2,5106
21,internal_slot,3,4965
22,birth_slot,0,52097
22,birth_slot,1,52255
22,birth_slot,2,51922
22,birth_slot,3,52095
22,overseas_slot,0,8132
22,overseas_slot,1,8309
22,overseas_slot,2,8222
22,overseas_slot,3,8296
22,internal_slot,0,4881
22,internal_slot,1,5062
22,internal_slot,2,5023
22,internal_slot,3,4895
23,birth_slot,0,52738
23,birth_slot,1,52966
23,birth_slot,2,52750
23,birth_slot,3,52868
23,overseas_slot,0,8000
23,overseas_slot,1,8132
23,overseas_slot,2,8101
23,overseas_slot,3,8144
23,internal_slot,0,4802
23,internal_slot,1,4985
23,internal_slot,2,4945
23,internal_slot,3,4832
