Generating SQLite file /home/ubuntu/demographic-bench/cuda-readback-diagnostic/nsys/workers-4/trace.sqlite from /home/ubuntu/demographic-bench/cuda-readback-diagnostic/nsys/workers-4/trace.nsys-rep
Processing [/home/ubuntu/demographic-bench/cuda-readback-diagnostic/nsys/workers-4/trace.sqlite] with [/opt/nvidia/nsight-systems/2024.6.2/host-linux-x64/reports/cuda_kern_exec_sum.py]... 
PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
23940,23960,0,24,24,31250796.5,32001046.5,24526670,35693358,3415804.8,7130.6,6615.5,4687,12310,1896.1,30847224.5,31599309.5,24131772,35283197,3411838.2,396441.4,388937.0,385208,539651,30868.7,cuLaunchKernel,sembla_reduce_claim_entities
23940,23960,0,24,24,30666172.7,30833914.5,24160130,34868792,3442539.6,6265.6,6269.5,4507,9223,1178.0,30311490.0,30476238.5,23811865,34506228,3444050.4,348417.0,345767.0,342678,359639,5374.7,cuLaunchKernel,sembla_reduce_claim_rules
23940,23959,0,24,24,30349272.9,30515787.0,27945831,32430827,1040458.4,8154.3,6830.5,5299,29336,4799.6,29400894.5,29573233.0,26993209,31476940,1037592.8,940224.2,943324.0,915387,947453,7676.7,cuLaunchKernel,sembla_resolve_conflicts
23940,23960,0,24,24,30095623.7,30341801.0,23297347,34400432,3544104.5,7653.6,7286.0,5117,12831,2010.5,29783514.5,30037861.0,22981270,34082552,3544839.6,304455.5,306499.5,294834,313492,5901.6,cuLaunchKernel,sembla_reduce_claim_keys
23940,23960,0,24,24,29988347.5,30113565.0,22818208,35355027,3840226.5,8975.6,7372.0,4778,40733,6944.9,29270529.2,29400054.5,22102624,34603880,3834784.6,708842.7,706526.0,702669,770545,13352.8,cuLaunchKernel,sembla_build_claim_instances
23940,23961,0,72,72,29741389.1,27091635.5,21347589,38179058,5888022.8,6905.2,6089.5,3325,25100,3658.4,29442483.2,26793172.5,21049858,37881450,5887675.8,292000.8,291186.5,288306,302035,3405.9,cuLaunchKernel,sembla_count_deferred
23940,23959,0,24,24,29388543.0,29601447.5,26762451,31459310,1154853.5,9769.7,7066.0,4817,26601,6677.9,28951136.7,29165567.5,26326949,31029171,1155978.8,427636.6,425387.5,422171,438268,5338.9,cuLaunchKernel,sembla_reduce_claim_instances
23940,23960,0,24,24,29084683.2,29087874.5,22096987,34796374,3936996.4,7970.7,7286.5,5188,16977,2583.6,28832408.9,28840074.5,21844094,34549128,3936109.2,244303.6,242527.5,235631,269489,7178.6,cuLaunchKernel,sembla_init_conflict_winners
23940,23958,0,960,960,29058076.8,28794610.0,24054594,35612108,2987455.0,15504.6,7001.0,3867,402486,37153.0,28946407.4,28637051.5,23935085,35493112,2981444.2,96164.9,95846.0,52419,236143,30555.0,cuLaunchKernel,sembla_prepare_effects
23940,23960,0,24,24,28850926.7,28921152.0,21953287,34592014,4001574.8,8448.2,6791.0,4927,27322,5561.4,28840348.9,28913807.0,21943870,34584320,4003306.9,2129.5,1760.0,1312,5249,1149.4,cuLaunchKernel,sembla_validate_claim_compatibility
23940,23959,0,24,24,28773572.3,29011636.0,26201309,31047073,1256483.1,8672.0,6926.5,5929,27462,4816.5,28348573.5,28591254.5,25779033,30625417,1256130.8,416326.7,415179.0,412538,429212,4008.6,cuLaunchKernel,sembla_reduce_claim_entities
23940,23959,0,24,24,28395609.9,28486231.0,25708523,30775292,1512873.5,8273.7,6976.0,3986,21854,4170.8,28023389.0,28118717.5,25319711,30407732,1514508.5,363947.2,362727.0,360887,373944,3362.6,cuLaunchKernel,sembla_reduce_claim_rules
23940,23959,0,24,24,27887007.9,28058315.0,25155139,30281670,1568995.6,8949.5,8268.0,5628,24509,4064.3,27566789.3,27745828.5,24839995,29953929,1568486.6,311269.1,311348.0,304691,320180,4986.1,cuLaunchKernel,sembla_reduce_claim_keys
23940,23961,0,240,240,27826080.8,25499435.0,19429074,36938002,5862314.2,8415.3,5974.5,3104,225200,15318.5,27733983.1,25406777.5,19337071,36849257,5860942.2,83682.3,83157.5,82277,89349,1297.4,cuLaunchKernel,sembla_count_fired
23940,23959,0,24,24,27710900.4,27811540.5,24433472,30401373,1836712.3,9415.1,7475.5,6189,25169,5021.3,26975673.6,27075773.5,23700053,29664302,1834724.2,725811.7,725839.0,721167,733166,2926.8,cuLaunchKernel,sembla_build_claim_instances
23940,23961,0,24,24,27135780.1,28675489.0,14774122,33252895,4885612.7,50121.9,7747.5,4218,327639,79692.2,26902311.8,28400161.0,14585410,33069021,4860528.6,183346.4,178267.5,173995,308724,26762.1,cuLaunchKernel,sembla_transition_00000007
23940,23958,0,24,24,27075322.2,25993038.0,24669876,32994880,2833266.1,9842.8,7797.0,6029,28314,5349.5,26851976.3,25771910.5,24446613,32770548,2833472.5,213503.1,212877.5,211566,217806,1653.9,cuLaunchKernel,sembla_init_effect_owners
23940,23961,0,96,96,27059065.8,24940316.5,19450111,35317406,5299368.5,18384.3,6911.0,3796,160079,31892.4,27037874.0,24931715.0,19437723,35270378,5300039.0,2807.5,1824.0,1152,12672,2079.7,cuLaunchKernel,sembla_validate_outputs
23940,23959,0,24,24,26906744.7,27013534.5,23476310,29702163,1901759.2,7822.5,7126.5,5538,12188,1750.5,26655668.0,26763463.0,23221645,29450105,1899989.2,243254.2,241839.5,235919,260240,5619.2,cuLaunchKernel,sembla_init_conflict_winners
23940,23961,0,24,24,26868739.7,24846582.5,20030541,35208522,5253358.8,10399.5,6956.0,4987,25669,6814.2,26185067.7,24163669.0,19341929,34540293,5266809.8,673272.5,676523.5,648137,689004,11467.2,cuLaunchKernel,sembla_apply_effects
23940,23960,0,24,24,26764994.5,25651710.5,20438327,32797849,4206225.3,21875.6,7271.0,5108,105584,31978.6,26573818.5,25429562.0,20262705,32621847,4194694.4,169300.3,169003.0,166667,174475,1956.5,cuLaunchKernel,sembla_transition_00000009
23940,23961,0,24,24,26750556.5,24662421.0,19173770,34835557,5582019.7,6986.7,6540.0,4727,13761,2102.0,26741127.1,24654465.0,19164404,34827612,5581670.2,2442.8,1904.0,1473,5281,1183.7,cuLaunchKernel,sembla_init_control_counts
23940,23959,0,24,24,26667465.6,26796612.5,22615570,29573179,1985503.6,8966.2,7412.5,5028,23697,4526.2,26655847.3,26787491.5,22606710,29563912,1985204.4,2652.2,1792.0,1152,10976,2175.7,cuLaunchKernel,sembla_validate_claim_compatibility
23940,23961,0,24,24,26661554.5,24609610.0,19151087,34848074,5568685.0,7919.7,6199.0,4517,31188,5732.0,26650575.6,24597384.0,19142234,34840537,5569423.6,3059.2,2288.5,1537,5377,1402.4,cuLaunchKernel,sembla_prepare_outputs
23940,23958,0,96,96,26416484.3,25208044.0,23301745,35656091,3248683.7,8765.9,7181.0,4266,34654,5420.3,26277654.2,25067432.5,23164377,35523725,3245572.9,130064.3,126776.0,124104,275601,17352.6,cuLaunchKernel,sembla_validate_effects
23940,23961,0,24,24,26148185.5,27472387.5,13448495,31791113,4363176.2,5037.0,4503.0,3996,7933,1086.7,25962458.4,27252707.5,13263313,31607200,4362615.1,180690.1,177451.0,174155,252528,15423.7,cuLaunchKernel,sembla_transition_00000006
23940,23961,0,24,24,26043880.8,25504370.5,22920121,31757562,2707608.3,8337.4,5714.0,4477,30408,6584.2,25821548.2,25284369.5,22700764,31536405,2709256.3,213995.2,213597.5,211182,216558,1436.8,cuLaunchKernel,sembla_init_effect_owners
23940,23961,0,96,96,26004552.4,26020150.5,21341853,33530784,3291454.8,6088.1,5690.0,3255,27694,2953.9,25871458.2,25890932.0,21209966,33399855,3292338.4,127006.1,125960.0,123464,137225,2884.8,cuLaunchKernel,sembla_validate_effects
23940,23961,0,24,24,25608824.5,27440415.5,15860456,33458794,5258534.6,103617.6,61491.0,4176,645136,143595.9,25336312.2,27239737.5,15684853,33178605,5283991.7,168894.8,169179.0,166250,172747,1514.8,cuLaunchKernel,sembla_transition_00000008
23940,23958,0,240,240,25198317.2,24382988.5,21642074,35503023,3010251.1,7814.5,6555.0,3575,33953,4851.1,25127621.9,24320492.5,21427608,35454504,3015742.2,62880.9,44771.0,40451,214510,47405.9,cuLaunchKernel,sembla_mark_effect_active
23940,23961,0,240,240,25179714.7,25768631.0,18371055,33547333,4279553.2,6035.6,5213.0,3145,44018,4512.2,25111622.6,25638558.0,18127600,33502139,4283061.7,62056.5,43603.0,40419,219822,48148.1,cuLaunchKernel,sembla_mark_effect_active
23940,23961,0,960,960,24918526.8,24386476.5,18989349,34434812,3270291.6,22145.7,6109.0,3295,1800573,114495.9,24803890.4,24286117.0,18855016,34322071,3266466.1,92490.8,92918.0,51619,184812,26437.3,cuLaunchKernel,sembla_prepare_effects
23940,23958,0,24,24,24202441.0,23744390.0,21382158,32101154,2829550.0,10569.7,8503.0,6120,32661,6709.6,23256863.6,22798989.0,20415006,31152790,2827214.6,935007.8,937292.0,907578,943132,8163.3,cuLaunchKernel,sembla_resolve_conflicts
23940,23959,0,24,24,24202372.3,24019848.0,20878261,28394950,2319559.5,16316.2,7277.0,4958,208775,41050.1,24017085.3,23843463.0,20703452,28219087,2317697.4,168970.8,168747.0,167467,172011,1270.9,cuLaunchKernel,sembla_transition_00000009
23940,23961,0,24,24,24201792.4,25314583.5,18009595,31881648,4786191.4,7299.2,6130.0,4487,24668,4171.4,23257087.8,24373636.5,17074301,30830566,4777412.5,937405.4,933467.5,922715,1046595,23665.0,cuLaunchKernel,sembla_resolve_conflicts
23940,23961,0,24,24,23809585.3,24182334.0,15274234,32836646,5287363.7,139974.6,13862.0,4977,1509349,319163.9,23500419.9,24007905.0,15091562,32662660,5349180.6,169190.8,169082.0,166891,172907,1414.3,cuLaunchKernel,sembla_transition_00000009
23940,23960,0,24,24,23802090.5,22713433.5,14933646,32622623,5071278.7,9216.1,8152.5,5038,30817,5079.2,23624187.5,22535699.0,14756218,32440387,5069134.5,168686.9,168474.5,165643,171915,1912.0,cuLaunchKernel,sembla_transition_00000008
23940,23961,0,24,24,23434345.3,24438183.0,17337836,31186734,4868156.0,6120.8,5328.0,4356,19180,2890.2,23008279.1,24014745.5,16913656,30763855,4868667.8,419945.4,419402.5,416090,427803,2745.0,cuLaunchKernel,sembla_reduce_claim_instances
23940,23958,0,24,24,23214003.3,22758380.0,20474335,30273426,2631738.6,8429.3,8483.5,5488,11228,1302.8,22788720.5,22330380.0,20050983,29845813,2630861.3,416853.4,416298.5,410970,425819,3638.0,cuLaunchKernel,sembla_reduce_claim_instances
23940,23961,0,24,24,23040875.9,23865165.5,16286485,32434444,5164417.2,9948.0,6329.0,4778,32561,8236.5,22307870.8,23134012.5,15552298,31708257,5166982.8,723057.0,722718.0,719406,726542,2406.5,cuLaunchKernel,sembla_build_claim_instances
23940,23961,0,24,24,22975748.5,24002117.0,16910855,30711102,4846735.9,7140.9,6235.5,4226,26931,4466.1,22558937.5,23588314.5,16495238,30297826,4847465.9,409670.1,408746.0,406554,421051,3689.3,cuLaunchKernel,sembla_reduce_claim_entities
23940,23961,0,24,24,22795605.1,23931182.0,16483154,30994513,5016904.9,6875.0,5443.0,3926,28736,5068.1,22429640.5,23556185.5,16120007,30630109,5016621.5,359089.6,358519.0,357142,369880,2510.3,cuLaunchKernel,sembla_reduce_claim_rules
23940,23958,0,24,24,22685184.5,22243374.0,20077227,29416617,2533799.1,7539.8,7345.5,4978,13761,1982.7,22269477.3,21829931.5,19666352,29000344,2532680.1,408167.5,408698.0,401722,415931,3807.4,cuLaunchKernel,sembla_reduce_claim_entities
23940,23961,0,24,24,22662666.2,23474966.0,15613477,32538793,5288754.4,7543.8,5840.0,4827,27282,5260.0,22412098.6,23226377.5,15343395,32295368,5291509.4,243023.8,242288.0,237999,250192,3243.7,cuLaunchKernel,sembla_init_conflict_winners
23940,23961,0,24,24,22556664.9,23451089.0,15437793,32415121,5287345.2,5679.0,5333.0,4286,9054,1258.0,22548315.0,23442640.5,15428639,32406112,5287763.4,2670.9,1856.0,1152,6785,1472.5,cuLaunchKernel,sembla_validate_claim_compatibility
23940,23958,0,24,24,22460968.0,22108146.5,19218750,27836349,2572358.1,8616.5,7672.0,6851,26701,3925.2,21733004.0,21379395.0,18490056,27108163,2573032.8,719347.4,718718.0,713102,734799,4041.6,cuLaunchKernel,sembla_build_claim_instances
23940,23961,0,24,24,22426969.6,23564602.0,16141018,30593304,4999870.1,7122.4,7020.0,4938,10786,1423.8,22109982.1,23252084.5,15832034,30281623,5000663.9,309865.1,310020.0,301363,317396,5463.8,cuLaunchKernel,sembla_reduce_claim_keys
23940,23958,0,24,24,22356409.6,21826199.0,19629088,28644371,2512391.1,9165.8,7953.5,5508,25470,4916.1,21989526.2,21457761.5,19263698,28281165,2512818.0,357717.6,356999.0,354519,365559,2540.4,cuLaunchKernel,sembla_reduce_claim_rules
23940,23958,0,24,24,22315766.3,23089010.5,15859059,27076025,3182751.4,91850.6,42631.0,6130,425142,114826.3,22055227.5,22912740.0,15683670,26743962,3179356.8,168688.2,168346.0,166890,173163,1500.1,cuLaunchKernel,sembla_transition_00000008
23940,23961,0,24,24,22294441.5,22911477.0,12098330,25409763,2812345.4,4801.3,4542.5,4197,7122,736.5,22109871.6,22730551.0,11913213,25229511,2810948.5,179768.6,177307.5,173995,245424,14065.2,cuLaunchKernel,sembla_transition_00000005
23940,23958,0,24,24,21933598.8,21464496.0,19269207,27882904,2473101.2,12161.7,9579.5,5930,32781,7509.6,21611093.5,21142701.0,18952957,27562139,2475733.6,310343.7,312868.0,300947,316820,5053.5,cuLaunchKernel,sembla_reduce_claim_keys
23940,23958,0,24,24,21906814.2,22143194.0,18297591,26638877,2593930.9,8050.8,7807.0,5519,11668,1313.7,21656819.8,21894129.0,18044988,26388873,2595345.3,241943.5,241295.5,237615,247024,2655.3,cuLaunchKernel,sembla_init_conflict_winners
23940,23958,0,24,24,21905322.6,22592493.0,17911067,26442100,2687078.0,8014.9,7216.5,5098,13231,2458.8,21894834.3,22583969.5,17896553,26430675,2688572.0,2473.5,1888.0,1121,6432,1524.8,cuLaunchKernel,sembla_validate_claim_compatibility
23940,23958,0,24,24,21452113.4,21343814.0,14663873,24629652,2450907.1,6547.6,6350.0,4948,9796,1372.3,21268641.0,21159674.5,14479227,24447921,2450810.6,176924.8,176812.0,172427,181356,1982.0,cuLaunchKernel,sembla_transition_00000007
23940,23959,0,24,24,21428761.7,20808587.5,15942738,26278929,2778662.9,7468.3,7301.5,5118,10787,1261.6,21252187.8,20630778.0,15766595,26104087,2778847.0,169105.6,168907.0,166027,173707,1725.2,cuLaunchKernel,sembla_transition_00000008
23940,23958,0,24,24,21413794.7,23233251.5,14906510,26517898,4012100.1,112470.5,11613.0,6721,648220,197028.7,21131969.3,22909152.0,14729108,26149948,4006828.1,169354.9,169563.0,166155,173867,1883.6,cuLaunchKernel,sembla_transition_00000009
23940,23961,0,1008,1008,20405144.8,22371919.0,309114,34895426,8131510.2,14483.8,4156.5,3075,665596,43170.9,20386574.2,22330849.0,299955,34684234,8123859.6,4086.8,3296.0,1664,96966,4041.8,cuLaunchKernel,sembla_commit_validation_status
23940,23961,0,3024,3024,20175733.4,22301833.0,217520,35233107,8353182.0,10689.4,3946.5,2254,1999685,65908.4,20161443.4,22291476.0,210685,35220311,8349138.9,3600.7,2688.0,1376,56004,3170.0,cuLaunchKernel,sembla_advance_validation_phase
23940,23960,0,24,24,19573592.9,18887736.0,9102163,31997986,5973766.3,11042.0,7136.0,4847,88838,16780.2,19377829.6,18700713.0,8917511,31734865,5957657.5,184721.2,176875.0,171595,334454,32748.6,cuLaunchKernel,sembla_transition_00000007
23940,23958,0,24,24,19291314.6,19546256.5,13246060,22258612,2019109.9,7274.0,7042.0,5719,12028,1636.1,19106450.6,19359409.5,13059067,22073417,2018130.8,177590.0,177819.0,173163,183116,2335.5,cuLaunchKernel,sembla_transition_00000006
23940,23960,0,1008,1008,19286989.6,18377121.0,134156,41458697,13180457.1,19688.6,5554.0,3205,918059,64076.9,19263323.1,18369399.0,120945,41451508,13164860.3,3977.9,3088.5,1568,45027,3065.1,cuLaunchKernel,sembla_commit_validation_status
23940,23958,0,1008,1008,19155158.1,19722221.0,148772,35749213,8959637.1,16436.8,5524.0,3365,1551165,61333.3,19134534.4,19713780.0,138008,35644092,8946474.5,4186.9,3360.0,1696,41570,3140.9,cuLaunchKernel,sembla_commit_validation_status
23940,23961,0,960,960,19132509.2,20208357.5,833484,33589138,8480399.3,4435.2,3516.0,2744,57550,3507.1,19095526.1,20171544.5,798746,33554766,8479879.8,32547.8,31490.0,29890,179051,8801.9,cuLaunchKernel,sembla_validate_claims
23940,23961,0,24,24,19067364.1,19378114.0,10588045,22224126,2430152.4,4698.7,4466.5,4068,8423,953.7,18889234.3,19200881.0,10405940,22049281,2431516.8,173431.1,173723.5,169995,177867,1817.4,cuLaunchKernel,sembla_transition_00000004
23940,23960,0,3024,3024,19039502.5,17517234.0,51443,41718583,13331265.0,14412.1,5569.0,3074,1193268,59875.6,19021530.7,17507434.0,40206,41710410,13321592.8,3559.8,2688.0,1344,55812,2889.9,cuLaunchKernel,sembla_advance_validation_phase
23940,23958,0,3024,3024,18869678.7,19575446.0,21704,36373011,9096069.8,10781.1,5438.0,3035,720492,36381.3,18855218.8,19568040.5,13768,36365679,9089265.3,3678.8,2720.0,1376,36195,2755.0,cuLaunchKernel,sembla_advance_validation_phase
23940,23959,0,1008,1008,18511353.5,17855213.5,81919,41545318,12700724.8,18307.3,5643.5,2185,733713,54763.6,18488809.9,17845592.0,67462,41536827,12685826.2,4236.3,3584.0,1600,49155,3277.7,cuLaunchKernel,sembla_commit_validation_status
23940,23961,0,960,960,18325417.6,19736493.0,477135,33656260,8788166.3,16635.1,3486.0,3055,875604,62814.0,18255002.4,19662156.5,418113,33450889,8777692.0,53780.0,52195.5,42435,207309,12715.7,cuLaunchKernel,sembla_check_candidate_errors
23940,23959,0,3024,3024,18236805.7,17471634.5,38675,41544045,12820368.4,12856.7,5614.0,2194,938272,46729.7,18220412.8,17462082.0,20396,41537730,12811875.4,3536.1,2688.0,1344,37346,2307.7,cuLaunchKernel,sembla_advance_validation_phase
23940,23959,0,24,24,17901592.9,18097474.5,9271905,22884813,3748569.8,7918.9,7366.0,4426,24568,3813.0,17716888.1,17913451.5,9085931,22684305,3747235.9,176785.9,175595.0,171755,192652,4417.5,cuLaunchKernel,sembla_transition_00000007
23940,23961,0,960,960,17410842.9,18999333.5,154159,33621344,9442842.3,27825.6,3520.5,3155,1796016,92140.1,17363046.6,18978130.0,130993,33597274,9420581.3,19970.7,18945.0,16897,96230,8510.2,cuLaunchKernel,sembla_validate_transition
23940,23958,0,24,24,17260579.5,17551311.5,12009775,20264051,1768951.8,7282.6,6290.0,5388,21573,3348.5,17076532.1,17367423.5,11826101,20080223,1768986.8,176764.8,176971.5,171947,180267,2263.9,cuLaunchKernel,sembla_transition_00000005
23940,23958,0,960,960,15626659.1,16937641.0,455101,26900555,6942434.9,5983.4,4922.5,2633,43467,3463.0,15588374.1,16902295.0,416493,26864980,6942205.1,32301.6,31394.0,29858,168490,7281.2,cuLaunchKernel,sembla_validate_claims
23940,23958,0,24,24,15021736.6,15395746.5,10458778,16774122,1629354.0,6705.4,6324.5,5268,10767,1446.7,14837073.2,15216102.5,10278175,16595075,1630966.1,177958.0,173803.0,171147,277554,21299.5,cuLaunchKernel,sembla_transition_00000004
23940,23961,0,24,24,15009680.1,15161198.5,9158427,18444864,2181661.7,4828.2,4136.0,3766,21163,3482.7,14824995.1,14981687.0,8961765,18263900,2176807.9,179856.8,174347.0,171499,238511,17756.7,cuLaunchKernel,sembla_transition_00000003
