tick,sex,event_age_months,count
0,male,0,30
0,male,1,24
0,male,2,27
0,male,3,29
0,male,4,75
0,male,5,89
0,male,6,68
0,male,7,77
0,male,8,83
0,male,9,88
0,male,10,89
0,male,11,64
0,male,12,85
0,male,13,192
0,male,14,216
0,male,15,200
0,male,16,204
0,male,17,206
0,female,0,33
0,female,1,27
0,female,2,22
0,female,3,19
0,female,4,79
0,female,5,77
0,female,6,72
0,female,7,70
0,female,8,82
0,female,9,82
0,female,10,81
0,female,11,82
0,female,12,81
0,female,13,232
0,female,14,203
0,female,15,187
0,female,16,205
0,female,17,213
1,male,0,26
1,male,1,20
1,male,2,29
1,male,3,22
1,male,4,97
1,male,5,77
1,male,6,81
1,male,7,79
1,male,8,70
1,male,9,80
1,male,10,79
1,male,11,73
1,male,12,70
1,male,13,224
1,male,14,225
1,male,15,209
1,male,16,186
1,male,17,198
1,female,0,19
1,female,1,22
1,female,2,31
1,female,3,21
1,female,4,83
1,female,5,85
1,female,6,76
1,female,7,78
1,female,8,71
1,female,9,95
1,female,10,77
1,female,11,86
1,female,12,70
1,female,13,224
1,female,14,203
1,female,15,203
1,female,16,209
1,female,17,193
1,female,18,4
2,male,0,26
2,male,1,26
2,male,2,30
2,male,3,30
2,male,4,72
2,male,5,68
2,male,6,76
2,male,7,78
2,male,8,90
2,male,9,93
2,male,10,77
2,male,11,78
2,male,12,83
2,male,13,189
2,male,14,224
2,male,15,192
2,male,16,218
2,male,17,225
2,male,18,13
2,female,0,26
2,female,1,23
2,female,2,25
2,female,3,24
2,female,4,67
2,female,5,74
2,female,6,101
2,female,7,65
2,female,8,61
2,female,9,64
2,female,10,92
2,female,11,86
2,female,12,74
2,female,13,213
2,female,14,217
2,female,15,225
2,female,16,183
2,female,17,198
2,female,18,8
3,male,0,26
3,male,1,29
3,male,2,25
3,male,3,24
3,male,4,91
3,male,5,68
3,male,6,68
3,male,7,72
3,male,8,95
3,male,9,91
3,male,10,81
3,male,11,64
3,male,12,81
3,male,13,190
3,male,14,184
3,male,15,206
3,male,16,206
3,male,17,200
3,male,18,10
3,female,0,28
3,female,1,27
3,female,2,18
3,female,3,18
3,female,4,72
3,female,5,84
3,female,6,72
3,female,7,67
3,female,8,75
3,female,9,75
3,female,10,70
3,female,11,76
3,female,12,70
3,female,13,230
3,female,14,200
3,female,15,213
3,female,16,203
3,female,17,197
3,female,18,12
4,male,0,21
4,male,1,32
4,male,2,23
4,male,3,30
4,male,4,91
4,male,5,92
4,male,6,84
4,male,7,82
4,male,8,82
4,male,9,69
4,male,10,98
4,male,11,76
4,male,12,88
4,male,13,198
4,male,14,178
4,male,15,187
4,male,16,195
4,male,17,200
4,male,18,14
4,female,0,24
4,female,1,32
4,female,2,39
4,female,3,26
4,female,4,83
4,female,5,90
4,female,6,68
4,female,7,89
4,female,8,70
4,female,9,72
4,female,10,81
4,female,11,81
4,female,12,89
4,female,13,199
4,female,14,194
4,female,15,186
4,female,16,187
4,female,17,217
4,female,18,12
5,male,0,29
5,male,1,26
5,male,2,21
5,male,3,27
5,male,4,81
5,male,5,81
5,male,6,83
5,male,7,79
5,male,8,67
5,male,9,83
5,male,10,92
5,male,11,80
5,male,12,67
5,male,13,206
5,male,14,191
5,male,15,209
5,male,16,223
5,male,17,185
5,male,18,14
5,female,0,32
5,female,1,29
5,female,2,23
5,female,3,25
5,female,4,64
5,female,5,76
5,female,6,67
5,female,7,76
5,female,8,86
5,female,9,90
5,female,10,79
5,female,11,72
5,female,12,77
5,female,13,195
5,female,14,200
5,female,15,193
5,female,16,188
5,female,17,201
5,female,18,12
6,male,0,38
6,male,1,34
6,male,2,38
6,male,3,30
6,male,4,79
6,male,5,80
6,male,6,80
6,male,7,70
6,male,8,76
6,male,9,78
6,male,10,79
6,male,11,76
6,male,12,81
6,male,13,187
6,male,14,196
6,male,15,170
6,male,16,176
6,male,17,188
6,male,18,22
6,female,0,21
6,female,1,34
6,female,2,20
6,female,3,30
6,female,4,83
6,female,5,85
6,female,6,77
6,female,7,73
6,female,8,74
6,female,9,73
6,female,10,74
6,female,11,74
6,female,12,76
6,female,13,184
6,female,14,186
6,female,15,168
6,female,16,212
6,female,17,176
6,female,18,17
7,male,0,33
7,male,1,19
7,male,2,39
7,male,3,26
7,male,4,66
7,male,5,52
7,male,6,75
7,male,7,69
7,male,8,85
7,male,9,80
7,male,10,70
7,male,11,86
7,male,12,77
7,male,13,190
7,male,14,236
7,male,15,203
7,male,16,193
7,male,17,183
7,male,18,22
7,female,0,38
7,female,1,26
7,female,2,25
7,female,3,38
7,female,4,83
7,female,5,88
7,female,6,71
7,female,7,79
7,female,8,91
7,female,9,86
7,female,10,81
7,female,11,78
7,female,12,91
7,female,13,192
7,female,14,218
7,female,15,198
7,female,16,188
7,female,17,174
7,female,18,15
8,male,0,34
8,male,1,23
8,male,2,24
8,male,3,25
8,male,4,83
8,male,5,91
8,male,6,68
8,male,7,78
8,male,8,84
8,male,9,91
8,male,10,63
8,male,11,83
8,male,12,64
8,male,13,197
8,male,14,202
8,male,15,199
8,male,16,216
8,male,17,177
8,male,18,15
8,female,0,25
8,female,1,33
8,female,2,24
8,female,3,26
8,female,4,85
8,female,5,67
8,female,6,87
8,female,7,75
8,female,8,85
8,female,9,82
8,female,10,86
8,female,11,85
8,female,12,73
8,female,13,206
8,female,14,178
8,female,15,187
8,female,16,184
8,female,17,206
8,female,18,25
9,male,0,50
9,male,1,32
9,male,2,28
9,male,3,24
9,male,4,74
9,male,5,82
9,male,6,73
9,male,7,76
9,male,8,61
9,male,9,78
9,male,10,78
9,male,11,66
9,male,12,76
9,male,13,203
9,male,14,186
9,male,15,167
9,male,16,178
9,male,17,178
9,male,18,36
9,female,0,30
9,female,1,28
9,female,2,24
9,female,3,20
9,female,4,70
9,female,5,88
9,female,6,77
9,female,7,66
9,female,8,81
9,female,9,82
9,female,10,75
9,female,11,93
9,female,12,77
9,female,13,204
9,female,14,177
9,female,15,180
9,female,16,178
9,female,17,191
9,female,18,29
10,male,0,26
10,male,1,21
10,male,2,30
10,male,3,18
10,male,4,73
10,male,5,77
10,male,6,83
10,male,7,69
10,male,8,73
10,male,9,81
10,male,10,92
10,male,11,80
10,male,12,78
10,male,13,188
10,male,14,172
10,male,15,191
10,male,16,177
10,male,17,203
10,male,18,33
10,female,0,32
10,female,1,23
