# params={"birth_rate":0.03244377828164235,"mortality_young":0.0010183436736018482,"mortality_adult":0.003453157034620374,"mortality_old":0.008590051513979652,"overseas_arrival_rate":0.0211106032196112,"emigration_rate":0.0022830944762008624,"internal_departure_rate":0.002132060718227225,"internal_arrival_rate":0.017268388952639182}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,798463,0,399767,398696,47065,44314,44097,44659,3842,3453,1072,1818,535,1715,5449,116158,48928,29465,1,800000,0,3842,1072,535,161,1423,1869,1818,1715,21
1,796848,0,398991,397857,49787,44097,43643,44843,3654,3390,1085,1780,475,1659,5214,119490,47843,28990,1,798463,12435,3654,1085,475,178,1340,1872,1780,1659,23
2,795297,0,398184,397113,52615,43873,43235,44898,3752,3303,1028,1806,482,1704,5262,122567,46815,28508,2,796848,12043,3752,1028,482,189,1300,1814,1806,1704,24
3,793878,0,397504,396374,55571,43711,42738,45031,3890,3337,1002,1735,472,1711,5364,125476,45823,28040,2,795297,12075,3890,1002,472,177,1358,1802,1735,1711,23
4,792381,0,396813,395568,58663,43434,42359,45132,4036,3382,960,1895,467,1683,5463,128198,44878,27583,2,793878,12147,4036,960,467,181,1358,1843,1895,1683,19
5,791158,0,396107,395051,61803,43177,42008,45205,4115,3294,935,1785,485,1679,5535,130996,43974,27114,2,792381,12423,4115,935,485,191,1294,1809,1785,1679,16
6,789849,0,395461,394388,64922,42972,41630,45256,4114,3271,875,1853,503,1677,5492,133601,43125,26624,2,791158,12293,4114,875,503,208,1299,1764,1853,1677,21
7,788850,0,394898,393952,68259,42773,41207,45375,4375,3213,920,1829,464,1716,5759,135963,42250,26179,2,789849,12293,4375,920,464,192,1262,1759,1829,1716,19
8,787899,0,394382,393517,71621,42595,40795,45440,4412,3348,935,1743,426,1633,5773,138231,41374,25772,3,788850,12517,4412,935,426,190,1362,1796,1743,1633,18
9,786923,0,393992,392931,74871,42427,40472,45473,4387,3258,874,1795,486,1670,5747,140492,40557,25305,3,787899,12497,4387,874,486,212,1313,1733,1795,1670,21
10,786182,0,393609,392573,78313,42244,40113,45576,4494,3194,866,1767,456,1596,5816,142631,39750,24880,3,786923,12470,4494,866,456,208,1281,1705,1767,1596,28
11,785404,0,393172,392232,81681,42064,39720,45690,4463,3186,848,1730,407,1580,5718,144631,38962,24507,3,786182,12373,4463,848,407,213,1264,1709,1730,1580,14
12,784577,0,392622,391955,85083,41826,39375,45729,4506,3202,813,1756,450,1638,5769,146496,38229,24102,3,785404,12214,4506,813,450,198,1340,1664,1756,1638,21
13,783779,0,392227,391552,88651,41590,39039,45676,4692,3280,818,1776,381,1633,5891,148280,37482,23770,3,784577,12365,4692,818,381,213,1318,1749,1776,1633,18
14,782924,0,391806,391118,92232,41340,38595,45695,4735,3208,710,1818,411,1685,5856,150084,36876,23405,3,783779,12580,4735,710,411,215,1302,1691,1818,1685,14
15,782362,0,391570,390792,95867,41173,38240,45704,4734,3088,758,1774,425,1617,5917,151903,36229,23027,3,782924,12567,4734,758,425,183,1255,1650,1774,1617,15
16,781913,0,391233,390680,99599,40936,37904,45730,4858,3044,687,1618,414,1746,5959,153383,35632,22664,3,782362,12396,4858,687,414,204,1201,1639,1618,1746,19
17,781374,0,391012,390362,103426,40674,37497,45753,4984,3116,760,1878,388,1677,6132,154641,34990,22324,3,781913,12367,4984,760,388,225,1306,1585,1878,1677,20
18,781153,0,390965,390188,107264,40494,37225,45764,5000,3044,753,1739,397,1588,6150,156129,34360,21987,3,781374,12803,5000,753,397,217,1243,1584,1739,1588,20
19,780725,0,390757,389968,110988,40253,36922,45788,4943,3056,690,1743,348,1610,5981,157387,33780,21699,3,781153,12521,4943,690,348,198,1261,1597,1743,1610,19
20,780244,0,390615,389629,114741,40053,36658,45740,5034,3092,688,1765,357,1703,6079,158564,33221,21411,3,780725,12390,5034,688,357,242,1280,1570,1765,1703,15
21,779736,0,390339,389397,118530,39920,36293,45649,5017,3057,690,1814,367,1711,6074,159908,32660,21114,3,780244,12639,5017,690,367,241,1245,1571,1814,1711,20
22,779320,0,390157,389163,122261,39734,35970,45645,4957,2945,697,1821,360,1664,6014,161326,32101,20823,3,779736,12656,4957,697,360,222,1163,1560,1821,1664,13
23,778926,0,389999,388927,126103,39503,35677,45543,5166,3068,692,1793,330,1721,6188,162382,31548,20562,3,779320,12444,5166,692,330,254,1225,1589,1793,1721,14
