tick,sex,event_age_months,count
0,male,0,190
0,male,1,196
0,male,2,171
0,male,3,201
0,male,4,993
0,male,5,1019
0,male,6,1028
0,male,7,942
0,male,8,997
0,male,9,931
0,male,10,976
0,male,11,1009
0,male,12,1010
0,male,13,2991
0,male,14,2943
0,male,15,3032
0,male,16,2996
0,male,17,3035
0,female,0,180
0,female,1,184
0,female,2,167
0,female,3,156
0,female,4,984
0,female,5,982
0,female,6,952
0,female,7,983
0,female,8,948
0,female,9,944
0,female,10,1017
0,female,11,952
0,female,12,935
0,female,13,3009
0,female,14,2990
0,female,15,3002
0,female,16,3094
0,female,17,2893
1,male,0,194
1,male,1,185
1,male,2,164
1,male,3,215
1,male,4,941
1,male,5,963
1,male,6,962
1,male,7,996
1,male,8,931
1,male,9,933
1,male,10,963
1,male,11,929
1,male,12,954
1,male,13,2978
1,male,14,2914
1,male,15,2990
1,male,16,3018
1,male,17,2859
1,male,18,50
1,female,0,187
1,female,1,196
1,female,2,201
1,female,3,182
1,female,4,920
1,female,5,989
1,female,6,968
1,female,7,942
1,female,8,930
1,female,9,930
1,female,10,955
1,female,11,1007
1,female,12,927
1,female,13,2971
1,female,14,2917
1,female,15,2861
1,female,16,2906
1,female,17,2956
1,female,18,45
2,male,0,179
2,male,1,166
2,male,2,192
2,male,3,159
2,male,4,935
2,male,5,939
2,male,6,983
2,male,7,974
2,male,8,967
2,male,9,920
2,male,10,967
2,male,11,975
2,male,12,971
2,male,13,2904
2,male,14,2909
2,male,15,2892
2,male,16,2895
2,male,17,2970
2,male,18,102
2,female,0,200
2,female,1,162
2,female,2,183
2,female,3,152
2,female,4,946
2,female,5,956
2,female,6,959
2,female,7,940
2,female,8,938
2,female,9,939
2,female,10,894
2,female,11,1039
2,female,12,943
2,female,13,3003
2,female,14,2925
2,female,15,2847
2,female,16,2910
2,female,17,2895
2,female,18,116
3,male,0,217
3,male,1,194
3,male,2,173
3,male,3,202
3,male,4,947
3,male,5,931
3,male,6,971
3,male,7,878
3,male,8,963
3,male,9,947
3,male,10,966
3,male,11,924
3,male,12,945
3,male,13,2940
3,male,14,2867
3,male,15,2907
3,male,16,2834
3,male,17,2900
3,male,18,149
3,female,0,196
3,female,1,169
3,female,2,193
3,female,3,185
3,female,4,969
3,female,5,932
3,female,6,958
3,female,7,891
3,female,8,919
3,female,9,964
3,female,10,931
3,female,11,970
3,female,12,921
3,female,13,2957
3,female,14,2801
3,female,15,2838
3,female,16,2853
3,female,17,2870
3,female,18,138
4,male,0,235
4,male,1,170
4,male,2,196
4,male,3,211
4,male,4,951
4,male,5,983
4,male,6,904
4,male,7,973
4,male,8,997
4,male,9,941
4,male,10,941
4,male,11,1002
4,male,12,950
4,male,13,2907
4,male,14,2797
4,male,15,2886
4,male,16,2826
4,male,17,2877
4,male,18,174
4,female,0,202
4,female,1,192
4,female,2,184
4,female,3,203
4,female,4,976
4,female,5,942
4,female,6,962
4,female,7,946
4,female,8,937
4,female,9,953
4,female,10,951
4,female,11,892
4,female,12,955
4,female,13,2833
4,female,14,2879
4,female,15,2847
4,female,16,2833
4,female,17,2831
4,female,18,204
5,male,0,246
5,male,1,162
5,male,2,182
5,male,3,162
5,male,4,899
5,male,5,880
5,male,6,917
5,male,7,917
5,male,8,922
5,male,9,908
5,male,10,942
5,male,11,931
5,male,12,968
5,male,13,2822
5,male,14,2808
5,male,15,2784
5,male,16,2715
5,male,17,2817
5,male,18,242
5,female,0,224
5,female,1,147
5,female,2,196
5,female,3,193
5,female,4,932
5,female,5,975
5,female,6,972
5,female,7,945
5,female,8,883
5,female,9,936
5,female,10,942
5,female,11,935
5,female,12,957
5,female,13,2755
5,female,14,2821
5,female,15,2808
5,female,16,2693
5,female,17,2849
5,female,18,217
6,male,0,237
6,male,1,164
6,male,2,170
6,male,3,161
6,male,4,939
6,male,5,897
6,male,6,947
6,male,7,961
6,male,8,898
6,male,9,914
6,male,10,895
6,male,11,1006
6,male,12,960
6,male,13,2815
6,male,14,2649
6,male,15,2688
6,male,16,2717
6,male,17,2817
6,male,18,277
6,female,0,265
6,female,1,182
6,female,2,178
6,female,3,191
6,female,4,958
6,female,5,878
6,female,6,951
6,female,7,893
6,female,8,929
6,female,9,941
6,female,10,896
6,female,11,872
6,female,12,954
6,female,13,2673
6,female,14,2792
6,female,15,2689
6,female,16,2677
6,female,17,2711
6,female,18,268
7,male,0,263
7,male,1,168
7,male,2,181
